iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
410,0.123648802612,0.116608442512,0.553243243243,0.711431742508,19.696426755
420,0.123456433196,0.115716923914,0.554864864865,0.711431742508,20.141336646
430,0.123437065768,0.115654182693,0.555135135135,0.711431742508,20.611256455
440,0.123119952748,0.114916596738,0.556486486486,0.714761376249,21.079447136
450,0.123054364075,0.114773249668,0.557297297297,0.715871254162,21.525976243
460,0.122811423054,0.11268616096,0.557297297297,0.729189789123,21.953506343
470,0.12281925235,0.112643648895,0.557027027027,0.729189789123,22.412619592
480,0.122684812227,0.112352186072,0.557837837838,0.729189789123,22.89115073
490,0.122560963187,0.112433863724,0.55972972973,0.729189789123,23.367320525
500,0.122543639989,0.112363574806,0.55972972973,0.729189789123,23.832447236
510,0.122475614598,0.112212070944,0.55972972973,0.729189789123,24.302852132
520,0.122463164065,0.112209723983,0.55972972973,0.729189789123,24.772041865
530,0.12245236299,0.112184211192,0.55972972973,0.730299667037,25.252578135
540,0.122451435573,0.112180187277,0.55972972973,0.730299667037,25.704788614
550,0.122436469522,0.112111469017,0.56,0.733629300777,26.155832022
560,0.122464278379,0.112223894795,0.560540540541,0.733629300777,26.614222184
570,0.122400649529,0.112007683115,0.560540540541,0.733629300777,27.093367439
580,0.121983149268,0.108273844558,0.561081081081,0.733629300777,27.564448543
590,0.121909898771,0.108145731412,0.561351351351,0.73473917869,28.024030897
600,0.1218511431,0.124208211895,0.550540540541,0.65704772475,28.492900873
610,0.121377566385,0.123407136159,0.554864864865,0.660377358491,28.956529692
620,0.121036264081,0.119865333532,0.554864864865,0.661487236404,29.415832049
630,0.121025894331,0.119848619933,0.554864864865,0.661487236404,29.882903627
640,0.120943652297,0.119617288128,0.555945945946,0.661487236404,30.347104645
650,0.120838464144,0.119393570363,0.556486486486,0.665926748058,30.803543073
660,0.12086615453,0.119456416265,0.556756756757,0.665926748058,31.272225172
670,0.120743941942,0.119076342037,0.557567567568,0.669256381798,31.733417766
680,0.120737659299,0.119071990237,0.557567567568,0.669256381798,32.186021364
690,0.120646314811,0.119208964818,0.556486486486,0.669256381798,32.646262113
700,0.120609639175,0.119146443156,0.557027027027,0.670366259711,33.105887676
710,0.120339003977,0.118381576419,0.557837837838,0.675915649279,33.559404192
720,0.12006675869,0.119169815145,0.559459459459,0.673695893452,34.026710289
730,0.119937288101,0.118923163672,0.559189189189,0.673695893452,34.493788778
740,0.119359123002,0.115184360602,0.563513513514,0.684794672586,34.950660426
750,0.1203705421,0.122131942608,0.560540540541,0.680355160932,35.415977381
760,0.119281383198,0.114873457671,0.564594594595,0.68923418424,35.901687926
770,0.119028667578,0.114257753055,0.567297297297,0.691453940067,36.365686812
780,0.118952479218,0.114298043967,0.567837837838,0.691453940067,36.832499647
790,0.118947933193,0.114281920009,0.567837837838,0.691453940067,37.300308993
800,0.119101629391,0.114592176143,0.565945945946,0.68923418424,37.760158187
810,0.118826070939,0.114026589376,0.568648648649,0.691453940067,38.223774329
820,0.118825723003,0.114027014867,0.568648648649,0.691453940067,38.686500705
830,0.118814301186,0.113999803955,0.568648648649,0.691453940067,39.149313501
840,0.118806507325,0.113875064996,0.568378378378,0.691453940067,39.611559084
850,0.118810697926,0.113852510373,0.568108108108,0.691453940067,40.076331309
860,0.117490769271,0.110526975353,0.578648648649,0.711431742508,40.543660718
870,0.117448917525,0.110722731106,0.578918918919,0.710321864595,41.005739695
880,0.117322053791,0.111292208565,0.581891891892,0.708102108768,41.464334232
890,0.117317015838,0.111302856429,0.581891891892,0.706992230855,41.929183869
900,0.117161028464,0.110873131503,0.584054054054,0.708102108768,42.386505003
910,0.11710828612,0.110901810012,0.583783783784,0.705882352941,42.850392639
920,0.117063328784,0.112683670255,0.585675675676,0.691453940067,43.311686652
930,0.117055414782,0.112663796141,0.586216216216,0.691453940067,43.782315398
940,0.116773675436,0.111782926167,0.59027027027,0.701442841287,44.233215561
950,0.116842201757,0.111880920322,0.58972972973,0.701442841287,44.69716762
960,0.116758751096,0.111718667304,0.590540540541,0.701442841287,45.150388756
970,0.116768680811,0.111718588229,0.590540540541,0.701442841287,45.605065679
980,0.116755543039,0.111728138664,0.590540540541,0.701442841287,46.060206398
990,0.116630503784,0.111162017894,0.591081081081,0.704772475028,46.523253027
1000,0.116598050656,0.111013916258,0.591081081081,0.704772475028,46.978899669
1010,0.116544817545,0.111126274507,0.593243243243,0.704772475028,47.425647265
1020,0.116546499738,0.111132015444,0.593243243243,0.704772475028,47.879342072
1030,0.11650171934,0.111073748484,0.593243243243,0.705882352941,48.328847168
1040,0.116479475746,0.111024173008,0.593243243243,0.705882352941,48.785798902
1050,0.116260452065,0.110565396015,0.595405405405,0.710321864595,49.241981301
1060,0.11625743329,0.110572491934,0.595405405405,0.710321864595,49.703522113
1070,0.11598374432,0.109695907098,0.595675675676,0.712541620422,50.163019436
1080,0.115989828063,0.109671790243,0.595405405405,0.713651498335,50.628270039
1090,0.115912865316,0.109464383102,0.594054054054,0.713651498335,51.096779324
1100,0.115896748158,0.109390255632,0.594054054054,0.714761376249,51.564505325
1110,0.115778518336,0.107984765884,0.592162162162,0.723640399556,52.029602973
1120,0.115673720283,0.107462834048,0.592432432432,0.724750277469,52.502241852
1130,0.115399361308,0.1059143048,0.594864864865,0.738068812431,52.969072443
1140,0.115331433761,0.107010550681,0.597027027027,0.729189789123,53.428905743
1150,0.115272974989,0.106906788026,0.597297297297,0.729189789123,53.885437298
1160,0.115260624503,0.106893439976,0.597297297297,0.729189789123,54.355457497
1170,0.112717933397,0.114701377459,0.662702702703,0.640399556049,54.920642194
1180,0.112603164696,0.114227469058,0.662972972973,0.640399556049,55.385803406
1190,0.112575823302,0.11423207763,0.663243243243,0.640399556049,55.886630782
1200,0.112544074758,0.114203681845,0.663243243243,0.640399556049,56.350114907
1210,0.112351016292,0.110831090644,0.666486486486,0.667036625971,56.775436248
1220,0.112159201133,0.110226393688,0.667567567568,0.671476137625,57.198589839
1230,0.112157076194,0.110227041638,0.667567567568,0.671476137625,57.634191849
1240,0.111678102233,0.105615963569,0.661891891892,0.694783573807,58.082437061
1250,0.111676132579,0.105614111302,0.661891891892,0.694783573807,58.54380964
1260,0.111412852962,0.103228999085,0.662702702703,0.699223085461,59.02207969
1270,0.111367856807,0.103145105688,0.664054054054,0.700332963374,59.481725306
1280,0.111362301484,0.103151862724,0.664054054054,0.700332963374,59.912874245
1290,0.111121397191,0.102584960253,0.665135135135,0.702552719201,60.353791632
1300,0.1111213885,0.102585642764,0.665135135135,0.702552719201,60.796614757
1310,0.111112192767,0.102567311881,0.665135135135,0.702552719201,61.276308332
1320,0.111097541048,0.102575400353,0.665135135135,0.702552719201,61.731013812
1330,0.110661145828,0.107780271464,0.651621621622,0.630410654828,62.184808355
1340,0.110663478818,0.10778209305,0.651621621622,0.630410654828,62.661976476
1350,0.110325619435,0.107433197051,0.656216216216,0.632630410655,63.162281681
1360,0.110289709616,0.107440892304,0.656486486486,0.632630410655,63.625386558
1370,0.110161607261,0.107238294306,0.657567567568,0.635960044395,64.096530052
1380,0.110103480243,0.107134827364,0.658378378378,0.635960044395,64.593779
1390,0.110071630256,0.107149745908,0.658378378378,0.635960044395,65.140269491
1400,0.110054715079,0.107149198086,0.658378378378,0.635960044395,65.621409433
1410,0.109894129561,0.106842498392,0.65972972973,0.635960044395,66.075693673
1420,0.109825443327,0.106823495805,0.660540540541,0.635960044395,66.543895867
1430,0.109799871758,0.106826458309,0.660810810811,0.635960044395,67.0142497
1440,0.109613222812,0.104587705578,0.663513513514,0.649278579356,67.480912989
1450,0.109577058977,0.104434818146,0.663513513514,0.651498335183,68.001428123
1460,0.109549722571,0.104383418546,0.664054054054,0.651498335183,68.452932133
1470,0.10918599852,0.104248906192,0.667567567568,0.651498335183,68.921194161
1480,0.108921743464,0.101347930639,0.672702702703,0.732519422863,69.378086862
1490,0.108916835144,0.101333728855,0.672702702703,0.732519422863,69.833650223
1500,0.108917615399,0.101318166736,0.673243243243,0.732519422863,70.286139464
1510,0.108898765468,0.10126100864,0.673243243243,0.732519422863,70.744456179
1520,0.10887345413,0.101270096846,0.673513513514,0.732519422863,71.200419413
1530,0.108873174482,0.101268621782,0.673513513514,0.732519422863,71.662141589
1540,0.108767114595,0.10122474531,0.674864864865,0.73140954495,72.09215575
1550,0.108766260403,0.101224494295,0.674864864865,0.73140954495,72.548867952
1560,0.108689816302,0.100950825568,0.675135135135,0.733629300777,72.991181829
1570,0.108645672292,0.100782881625,0.675135135135,0.736958934517,73.443998943
1580,0.108636531834,0.100742905827,0.675135135135,0.736958934517,73.882118206
1590,0.108467763257,0.0958221506151,0.677567567568,0.771365149834,74.33586248
1600,0.10841350418,0.0956410940851,0.677837837838,0.771365149834,74.793642523
1610,0.108404407044,0.0957078088998,0.678108108108,0.77025527192,75.265448627
1620,0.108387510323,0.0956840934799,0.678108108108,0.771365149834,75.736383965
1630,0.10838521977,0.0956841564792,0.678108108108,0.771365149834,76.198094457
1640,0.108375489286,0.0957053621343,0.678108108108,0.771365149834,76.656626257
1650,0.108347954796,0.095599444979,0.678108108108,0.771365149834,77.106218997
1660,0.108227383731,0.0955998141777,0.678918918919,0.772475027747,77.56564588
1670,0.108227377834,0.0955997748435,0.678918918919,0.772475027747,78.012844303
1680,0.108110697719,0.0954154423555,0.68027027027,0.774694783574,78.481348463
1690,0.107992689818,0.095160880926,0.68,0.774694783574,78.939296057
1700,0.107967735045,0.0950823628836,0.68,0.775804661487,79.392971417
1710,0.107920343285,0.095028182214,0.680540540541,0.774694783574,79.850712558
1720,0.107781021618,0.0957807740785,0.689189189189,0.772475027747,80.305383887
1730,0.107749059646,0.0956295534184,0.689189189189,0.772475027747,80.762445433
1740,0.107745035319,0.0956053369041,0.689189189189,0.772475027747,81.212638027
1750,0.107746340228,0.0956312736568,0.689189189189,0.772475027747,81.632052779
1760,0.107712232095,0.0956466336254,0.689459459459,0.772475027747,82.101180258
1770,0.107789308065,0.0957782135335,0.689189189189,0.771365149834,82.579505889
1780,0.107667934397,0.0957948921476,0.692162162162,0.771365149834,83.08846673
1790,0.107157896854,0.0947849541159,0.698918918919,0.779134295228,83.552020449
1800,0.107126837829,0.0947410773779,0.698918918919,0.779134295228,84.016406458
1810,0.107125705671,0.0947307287065,0.698918918919,0.779134295228,84.477567298
1820,0.107110109101,0.0946554974774,0.698918918919,0.779134295228,84.971873828
1830,0.107091949114,0.0947002806414,0.699189189189,0.778024417314,85.448864202
1840,0.107071830414,0.0947009827755,0.699189189189,0.778024417314,85.933093812
1850,0.107008341369,0.0942957270162,0.698648648649,0.778024417314,86.420203771
1860,0.107010174732,0.0942966499746,0.698648648649,0.778024417314,86.948903408
1870,0.106977021152,0.0941490401201,0.698648648649,0.778024417314,87.451187168
1880,0.106944477557,0.0940012207105,0.698648648649,0.778024417314,87.920083262
1890,0.10642916803,0.0914225725957,0.702702702703,0.790233074362,88.394613521
1900,0.106417782575,0.0914315516578,0.702702702703,0.790233074362,88.861417541
1910,0.106393357315,0.0914429632136,0.703243243243,0.790233074362,89.347246949
1920,0.106402090422,0.0914873939954,0.703513513514,0.789123196448,89.825428167
1930,0.1063820761,0.0914884665333,0.703243243243,0.788013318535,90.300713722
1940,0.106273936746,0.0910147444842,0.702972972973,0.790233074362,90.789202328
1950,0.106236230694,0.0909112889452,0.703513513514,0.790233074362,91.255399354
1960,0.105989671162,0.0889235178862,0.703783783784,0.791342952275,91.759842217
1970,0.105959147307,0.0888399323963,0.704054054054,0.791342952275,92.216706819
1980,0.105969866995,0.0889377895885,0.704324324324,0.791342952275,92.703533848
1990,0.10594002025,0.0888067286342,0.704054054054,0.791342952275,93.207837759
2000,0.105929188274,0.0887954722827,0.704594594595,0.791342952275,93.690461154
2010,0.105891696879,0.0886063314392,0.704864864865,0.792452830189,94.195113658
2020,0.105884553666,0.08857101828,0.704864864865,0.793562708102,94.681788334
2030,0.105781207417,0.088278214777,0.705135135135,0.794672586016,95.166836323
2040,0.110315410328,0.130066337336,0.602162162162,0.372918978912,95.656670869
2050,0.105659935662,0.0880996629749,0.706216216216,0.794672586016,96.131992569
2060,0.105659858701,0.0880994653432,0.706216216216,0.794672586016,96.611924095
2070,0.105631644016,0.0879475696958,0.706486486486,0.795782463929,97.087330745
2080,0.105612188204,0.087942849003,0.706756756757,0.795782463929,97.578078905
2090,0.105570870118,0.087910506756,0.706756756757,0.795782463929,98.062474263
2100,0.105563349032,0.0878982837551,0.706756756757,0.795782463929,98.546991843
2110,0.105480434808,0.0888358759254,0.705135135135,0.792452830189,99.077570906
2120,0.105375865692,0.0887887334811,0.705405405405,0.792452830189,99.592345985
2130,0.105355144111,0.088755725055,0.705675675676,0.792452830189,100.06337773
2140,0.105344607512,0.0887323927511,0.705675675676,0.792452830189,100.527000012
2150,0.105342191428,0.0887855489191,0.706216216216,0.792452830189,101.012422599
2160,0.105137772354,0.0879657918459,0.707837837838,0.795782463929,101.496969784
2170,0.10513697952,0.0879667288955,0.707837837838,0.795782463929,101.994872844
2180,0.105136107288,0.0879667685564,0.707837837838,0.795782463929,102.464033528
2190,0.10513201443,0.0879879337878,0.707837837838,0.795782463929,102.974471285
2200,0.10509355381,0.0881094616342,0.707567567568,0.794672586016,103.447408391
2210,0.105067138865,0.088105601134,0.707567567568,0.794672586016,103.919741267
2220,0.105050213759,0.0880890847161,0.707567567568,0.794672586016,104.387780821
2230,0.104982310985,0.0879600318969,0.708648648649,0.795782463929,104.859199504
2240,0.104974213114,0.0880291779514,0.709189189189,0.794672586016,105.328139187
2250,0.104806446197,0.0878015965115,0.711351351351,0.793562708102,105.804158806
2260,0.10479361732,0.0877445889911,0.711351351351,0.793562708102,106.266028606
2270,0.104734546485,0.0877893513104,0.711351351351,0.793562708102,106.769900354
2280,0.104648828879,0.0875780609557,0.712432432432,0.796892341842,107.241301421
2290,0.104607482515,0.0876397563412,0.713243243243,0.796892341842,107.712321173
2300,0.104604959129,0.0876321685773,0.713243243243,0.796892341842,108.184900232
2310,0.104605643817,0.0876041086486,0.713513513514,0.798002219756,108.660957479
2320,0.104566135806,0.0875795108706,0.713243243243,0.798002219756,109.139795316
2330,0.104478751017,0.0872894556498,0.713783783784,0.798002219756,109.606004049
2340,0.10433909161,0.087053614226,0.714864864865,0.799112097669,110.080997958
2350,0.104323449801,0.0870226277733,0.714864864865,0.799112097669,110.551556074
2360,0.104316992976,0.0870262645707,0.714864864865,0.799112097669,111.009964109
2370,0.104316275599,0.0870264860394,0.714864864865,0.799112097669,111.479821983
2380,0.104315142147,0.087025650032,0.715135135135,0.799112097669,111.957504111
2390,0.104237344843,0.0869579327184,0.715135135135,0.799112097669,112.42083024
2400,0.104229440686,0.0869453729222,0.715135135135,0.799112097669,112.894609504
2410,0.104090061459,0.0866791370811,0.715405405405,0.799112097669,113.361884109
2420,0.10403334066,0.0865662593767,0.715675675676,0.799112097669,113.838485598
2430,0.104015431423,0.086566465276,0.715675675676,0.799112097669,114.314519432
2440,0.103893887202,0.0859897587406,0.715675675676,0.801331853496,114.784649795
2450,0.103858306007,0.0859693362477,0.715675675676,0.801331853496,115.260752694
2460,0.103839202036,0.0859703694565,0.716216216216,0.801331853496,115.728041782
2470,0.103798072556,0.085982409048,0.716486486486,0.801331853496,116.187709943
2480,0.103724376471,0.0860067968349,0.716486486486,0.801331853496,116.658986864
2490,0.103724213529,0.0860063715405,0.716486486486,0.801331853496,117.131612745
2500,0.103715375796,0.0860676321239,0.716756756757,0.801331853496,117.592374111
2510,0.103665322903,0.0858620559017,0.716756756757,0.801331853496,118.056056317
2520,0.103643997693,0.0858085323865,0.717297297297,0.801331853496,118.522433762
2530,0.103643925585,0.085808645685,0.717297297297,0.801331853496,119.001722155
2540,0.10364354959,0.0858086002621,0.717297297297,0.801331853496,119.457915739
2550,0.10364320089,0.0858093699827,0.717297297297,0.801331853496,119.933204429
2560,0.103508921127,0.0843756106933,0.717837837838,0.801331853496,120.410829076
2570,0.103472544428,0.0843000965987,0.718108108108,0.801331853496,120.873009994
2580,0.103471573595,0.0842925308481,0.718108108108,0.801331853496,121.333278727
2590,0.103452380484,0.0842575169998,0.718378378378,0.801331853496,121.81898471
2600,0.103402695225,0.0842558907442,0.718108108108,0.800221975583,122.287459524
2610,0.10336275928,0.0849887663106,0.718108108108,0.799112097669,122.752193311
2620,0.10332564139,0.0849202842703,0.718378378378,0.799112097669,123.21700591
2630,0.103281728616,0.0848223357632,0.719459459459,0.800221975583,123.699215434
2640,0.103355976175,0.0975491832179,0.684324324324,0.690344062153,124.163086304
2650,0.103234082668,0.0848017685373,0.719459459459,0.800221975583,124.630587407
2660,0.103230757385,0.084792004776,0.719459459459,0.800221975583,125.099613168
2670,0.103136081528,0.0943610831071,0.715945945946,0.710321864595,125.576676227
2680,0.103128801408,0.0943638911243,0.715675675676,0.710321864595,126.040186602
2690,0.103123227128,0.0943641453107,0.715675675676,0.710321864595,126.510737157
2700,0.103109069123,0.0944028747257,0.715945945946,0.710321864595,126.991800375
2710,0.103080307586,0.094348319099,0.715945945946,0.710321864595,127.467261144
2720,0.103014094059,0.0942776319429,0.717837837838,0.709211986681,127.936236002
2730,0.103032050017,0.0942708984355,0.717837837838,0.709211986681,128.423302182
2740,0.102888379777,0.0943670914187,0.718108108108,0.706992230855,128.890960066
2750,0.102864788154,0.0944645224611,0.718378378378,0.706992230855,129.358244083
2760,0.102850358101,0.0944956844871,0.718378378378,0.706992230855,129.835426286
2770,0.102821304693,0.0946032907457,0.717837837838,0.706992230855,130.32521512
2780,0.102804719421,0.0945742284927,0.718648648649,0.706992230855,130.785290121
2790,0.102799361362,0.0945817179314,0.718918918919,0.706992230855,131.262211635
2800,0.102632183403,0.0946303293048,0.71972972973,0.706992230855,131.732179721
2810,0.102594679864,0.0945713751752,0.72,0.709211986681,132.196888007
2820,0.102589863021,0.0945732562542,0.72,0.709211986681,132.670036672
2830,0.102590339111,0.0945923100591,0.718918918919,0.709211986681,133.12690669
2840,0.102584570461,0.09455757467,0.71972972973,0.709211986681,133.593695068
2850,0.102573681436,0.0945407735618,0.71972972973,0.709211986681,134.055437201
2860,0.102308093787,0.0908003658161,0.738108108108,0.76692563818,134.526570438
2870,0.102303183423,0.0907411672699,0.738108108108,0.76692563818,135.00675885
2880,0.102130397998,0.0894173168979,0.74027027027,0.769145394007,135.477598416
2890,0.102111731863,0.0894262701057,0.74,0.769145394007,135.940736132
2900,0.101102325785,0.0968407781416,0.733783783784,0.723640399556,136.434246958
2910,0.101020913004,0.0964096567907,0.733783783784,0.723640399556,136.904250542
2920,0.101004839894,0.0964184382381,0.735135135135,0.723640399556,137.371326999
2930,0.100997298102,0.0963955140107,0.735405405405,0.723640399556,137.847690933
2940,0.100994513854,0.0963993367615,0.735675675676,0.723640399556,138.326038934
2950,0.100985434146,0.096378418131,0.735675675676,0.723640399556,138.79721299
2960,0.100974195861,0.0963574526047,0.735675675676,0.723640399556,139.278807008
2970,0.100883220601,0.0961653213751,0.737837837838,0.725860155383,139.755851005
2980,0.100853063944,0.0956563978544,0.737567567568,0.729189789123,140.243643282
2990,0.100734755723,0.0960810261442,0.739459459459,0.725860155383,140.734801452
3000,0.100709670907,0.0960393184197,0.739459459459,0.725860155383,141.222165372
3010,0.100666040981,0.0959494172314,0.73972972973,0.726970033296,141.708381878
3020,0.100562815201,0.0959235559351,0.741351351351,0.726970033296,142.236001521
3030,0.100534595794,0.0958305314972,0.741351351351,0.726970033296,142.719530064
3040,0.100529808743,0.0958088859597,0.741351351351,0.726970033296,143.178876036
3050,0.100521256951,0.0958012809335,0.741351351351,0.726970033296,143.682201288
3060,0.100482274106,0.0952841142696,0.741891891892,0.730299667037,144.174275728
3070,0.100463757189,0.095288793567,0.741891891892,0.730299667037,144.657499408
3080,0.100353089199,0.0951907969746,0.742702702703,0.73140954495,145.202963942
3090,0.100306401131,0.0950479520083,0.742432432432,0.733629300777,145.692157492
3100,0.100302541046,0.0950468322103,0.742432432432,0.733629300777,146.184907535
3110,0.100303127017,0.0951135103313,0.742432432432,0.732519422863,146.644646182
3120,0.100285906617,0.0950824906478,0.742432432432,0.732519422863,147.114814804
3130,0.100212437407,0.0952566036799,0.741621621622,0.72807991121,147.591041376
3140,0.100085029594,0.0949595813874,0.741621621622,0.730299667037,148.057696757
3150,0.100033056398,0.0950210533896,0.741621621622,0.730299667037,148.547207258
3160,0.0996046649669,0.0934820833681,0.745675675676,0.751387347392,149.016845898
3170,0.0995368992952,0.0932826301161,0.746756756757,0.753607103219,149.468479792
3180,0.0994890985632,0.0929746833456,0.747027027027,0.753607103219,149.929339058
3190,0.0994879190808,0.0929020365914,0.747027027027,0.754716981132,150.406961013
3200,0.0994786434274,0.0929446413587,0.747027027027,0.753607103219,150.867908523
3210,0.0994331632644,0.0929485135777,0.747027027027,0.754716981132,151.328310222
3220,0.0994320916673,0.0929557264895,0.747027027027,0.754716981132,151.797975775
3230,0.0994127087615,0.0932054102352,0.746756756757,0.752497225305,152.254819713
3240,0.0993123990415,0.0930277163955,0.749459459459,0.753607103219,152.722836944
3250,0.0992992847577,0.0929992561797,0.749459459459,0.753607103219,153.174636095
3260,0.0992594663343,0.0929049553687,0.749459459459,0.753607103219,153.618650268
3270,0.0992486578798,0.0929054296266,0.749189189189,0.753607103219,154.084174605
3280,0.0992484539334,0.092904782935,0.749189189189,0.753607103219,154.537799581
3290,0.0992249950848,0.0928497367,0.749189189189,0.754716981132,154.99174952
3300,0.0991571074755,0.0920622519821,0.750540540541,0.76359600444,155.444210416
3310,0.0990551803931,0.0918122580959,0.750810810811,0.76359600444,155.898552644
3320,0.0989498395273,0.091720159099,0.750810810811,0.76359600444,156.488340794
3330,0.098890700014,0.0908250613956,0.751891891892,0.765815760266,156.968139937
3340,0.0988562948364,0.0908081090451,0.752162162162,0.765815760266,157.447811176
3350,0.0988522665886,0.0907994968329,0.752162162162,0.765815760266,157.964126672
3360,0.098794592342,0.0906239546702,0.752972972973,0.765815760266,158.478698494
3370,0.0987794341725,0.0906379295601,0.752972972973,0.765815760266,158.964916577
3380,0.098698975292,0.090480145139,0.753243243243,0.76692563818,159.464556665
3390,0.0986924947552,0.0904233531359,0.752972972973,0.76692563818,159.935849589
3400,0.0986882741931,0.0904399617408,0.753243243243,0.76692563818,160.392825861
3410,0.0984262833468,0.089558582497,0.752162162162,0.771365149834,160.857444161
3420,0.098427412837,0.0895720294566,0.751891891892,0.771365149834,161.304900112
3430,0.0982305240457,0.0890793589474,0.753243243243,0.775804661487,161.765985798
3440,0.0982246751595,0.0890643039423,0.753243243243,0.775804661487,162.214301797
3450,0.0980537004011,0.087281423264,0.753783783784,0.775804661487,162.659432456
3460,0.0980389385672,0.0872693211508,0.753513513514,0.775804661487,163.155436832
3470,0.097955678621,0.0871346243258,0.753243243243,0.776914539401,163.674436767
3480,0.097791049991,0.0859365119753,0.754054054054,0.775804661487,164.137993597
3490,0.0975626422456,0.0854569470323,0.756216216216,0.781354051054,164.602392403
3500,0.0974792191091,0.0852533318121,0.757837837838,0.782463928968,165.090962625
3510,0.0973756869846,0.0853457139414,0.757567567568,0.784683684795,165.562008449
3520,0.0973396098441,0.0852990825516,0.757567567568,0.784683684795,166.007506994
3530,0.0973083131158,0.0852327777884,0.758108108108,0.785793562708,166.460680778
3540,0.0972994916727,0.0851745061688,0.758378378378,0.785793562708,166.92364257
3550,0.0972894679631,0.08512579078,0.758648648649,0.785793562708,167.386745296
3560,0.0970989681405,0.0853041436984,0.76027027027,0.783573806881,167.873294564
3570,0.0970960522787,0.0852928689159,0.76027027027,0.783573806881,168.343888712
3580,0.0969271862838,0.0845624206621,0.76027027027,0.786903440622,168.794835297
3590,0.0968973971724,0.0843178903128,0.75972972973,0.783573806881,169.243373615
3600,0.096903799863,0.0845915403829,0.760540540541,0.786903440622,169.792155116
3610,0.0968136703157,0.0841331548333,0.76027027027,0.788013318535,170.280862501
3620,0.0967907584921,0.0840576989772,0.76,0.788013318535,170.766528916
3630,0.09669685224,0.0838260654444,0.761351351351,0.789123196448,171.251691744
3640,0.0966088845594,0.0835757877431,0.761351351351,0.789123196448,171.737709049
3650,0.0965923699917,0.0835258234621,0.761351351351,0.789123196448,172.220354715
3660,0.096584659076,0.0835100287262,0.761351351351,0.789123196448,172.698400012
3670,0.0965131154985,0.082930794616,0.761621621622,0.790233074362,173.17248815
3680,0.0964835958209,0.0830116990467,0.761891891892,0.790233074362,173.680379594
3690,0.0963531388542,0.0822275611756,0.766216216216,0.798002219756,174.144688552
3700,0.0962429838091,0.0824947001495,0.766216216216,0.795782463929,174.624738565
3710,0.0962358488618,0.0824951148422,0.766216216216,0.795782463929,175.112761556
3720,0.0962291141327,0.0824871837927,0.766216216216,0.795782463929,175.612538839
