iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.224935587753,0.00197208724671,0.509459459459,0.997780244173,0.045968656
10,0.224542207978,0.00206004205265,0.509459459459,0.997780244173,0.572158795
20,0.224433008988,0.00209135601005,0.509459459459,0.997780244173,1.022777264
30,0.218221505917,0.0031242135689,0.509459459459,0.997780244173,1.47656028
40,0.218177488075,0.00314201663113,0.509459459459,0.997780244173,1.922562505
50,0.2181766236,0.00314765356428,0.509459459459,0.997780244173,2.353668505
60,0.218196154801,0.00309892029394,0.509459459459,0.997780244173,2.790858689
70,0.218195065876,0.00310914848798,0.509459459459,0.997780244173,3.226253488
80,0.218190201451,0.00311965281048,0.509459459459,0.997780244173,3.664207935
90,0.218192840305,0.00308648171194,0.509459459459,0.997780244173,4.115261608
100,0.218156953622,0.00323534923816,0.509459459459,0.997780244173,4.553533334
110,0.218154937753,0.00323923842213,0.509459459459,0.997780244173,4.976665007
120,0.218138627121,0.00322804791961,0.509459459459,0.997780244173,5.41593797
130,0.218146924734,0.00321355571276,0.509459459459,0.997780244173,5.861624598
140,0.218140623897,0.0032151795622,0.509459459459,0.997780244173,6.302263474
150,0.217276868859,0.00342836227009,0.509459459459,0.997780244173,6.740402876
160,0.209822485864,0.00536302409015,0.509459459459,0.997780244173,7.174328998
170,0.209813903851,0.00533298347252,0.509459459459,0.997780244173,7.617206625
180,0.209795556121,0.00529936848137,0.509459459459,0.997780244173,8.054149036
190,0.209786320309,0.00526647855225,0.509459459459,0.997780244173,8.48289832
200,0.209784857867,0.00526666121007,0.509459459459,0.997780244173,8.941769229
210,0.209767733926,0.00527019022172,0.509459459459,0.997780244173,9.393125284
220,0.209758256997,0.00527027127635,0.509459459459,0.997780244173,9.83539268
230,0.209757464057,0.00526948833248,0.509459459459,0.997780244173,10.284320624
240,0.209753800713,0.00525529209623,0.509459459459,0.997780244173,10.724650455
250,0.209752245852,0.00525542950435,0.509459459459,0.997780244173,11.167028858
260,0.209665322663,0.00526424617206,0.509459459459,0.997780244173,11.618943361
270,0.209663374115,0.005260289331,0.509459459459,0.997780244173,12.078537376
280,0.209645575974,0.00526566724518,0.509459459459,0.997780244173,12.559510128
290,0.209574969932,0.00527887291443,0.509459459459,0.997780244173,13.053895271
300,0.206640355823,0.00694059764138,0.509459459459,0.997780244173,13.514630301
310,0.206638163805,0.0069403865731,0.509459459459,0.997780244173,13.968906496
320,0.206631743427,0.00693233780841,0.509459459459,0.997780244173,14.44247073
330,0.206385918086,0.00725997979018,0.509459459459,0.997780244173,14.909119999
340,0.206368164201,0.00725304840292,0.509459459459,0.997780244173,15.350088374
350,0.198485503466,0.0106514467965,0.51,0.997780244173,15.813515964
360,0.198420928432,0.00974795609814,0.50972972973,0.997780244173,16.271341068
370,0.198377667403,0.00974083369513,0.50972972973,0.997780244173,16.706681738
380,0.19834877851,0.00982922123296,0.50972972973,0.997780244173,17.157239987
390,0.198004121696,0.0100274253554,0.50972972973,0.997780244173,17.610920784
400,0.197532815884,0.0102299844691,0.50972972973,0.997780244173,18.070999837
410,0.19752846459,0.0102140873251,0.50972972973,0.997780244173,18.55338852
420,0.197027743571,0.0102033350886,0.50972972973,0.997780244173,19.029032291
430,0.197020293269,0.0102070664675,0.50972972973,0.997780244173,19.509146249
440,0.198220974085,0.0096668234899,0.50972972973,0.997780244173,20.02784659
450,0.193767396616,0.0111861851195,0.51,0.997780244173,20.515285358
460,0.193746746431,0.0112138113166,0.51,0.997780244173,20.98788172
470,0.193751294496,0.0112185057766,0.51,0.997780244173,21.504779563
480,0.193226789096,0.0114746567147,0.51,0.997780244173,21.991481171
490,0.193224537912,0.0114726206592,0.51,0.997780244173,22.447958411
500,0.181714136115,0.0170955812795,0.51,0.997780244173,22.925233535
510,0.181663377521,0.017098206703,0.51,0.997780244173,23.390225212
520,0.181648307602,0.0170598293937,0.51,0.997780244173,23.841498871
530,0.181642735016,0.0170259771295,0.51,0.997780244173,24.301805309
540,0.181647796626,0.0169339842621,0.51,0.997780244173,24.790421692
550,0.181638947183,0.017012275533,0.51,0.997780244173,25.28353979
560,0.181598431201,0.0170442090816,0.51,0.997780244173,25.749191782
570,0.173773717312,0.0228946008875,0.51027027027,0.99667036626,26.202133439
580,0.173642605686,0.0226126574585,0.51,0.99667036626,26.64483749
590,0.163529250358,0.0324350335233,0.50972972973,0.995560488346,27.084760128
600,0.163526933218,0.0324288409985,0.50972972973,0.995560488346,27.558264578
610,0.163498822109,0.0322581255802,0.50972972973,0.995560488346,27.99762575
620,0.163454705919,0.0322860776355,0.50972972973,0.995560488346,28.438827356
630,0.163434868135,0.032254995834,0.50972972973,0.995560488346,28.889638039
640,0.163420695341,0.032221998172,0.50972972973,0.995560488346,29.316830616
650,0.163451985237,0.0322680712218,0.50972972973,0.995560488346,29.756238303
660,0.163400500406,0.0321984771899,0.509189189189,0.995560488346,30.199139225
670,0.162779711254,0.0311826572498,0.510540540541,0.99667036626,30.640062684
680,0.16277955927,0.0311826558686,0.510540540541,0.99667036626,31.072194059
690,0.170935128179,0.0231097630756,0.51,0.997780244173,31.526330137
700,0.16267701574,0.0312416103668,0.510540540541,0.99667036626,31.998863165
710,0.162672232592,0.0312451274153,0.510540540541,0.99667036626,32.445322899
720,0.161852165295,0.0313501648721,0.510810810811,0.99667036626,32.896198342
730,0.161784978992,0.0311307165605,0.510810810811,0.99667036626,33.330606277
740,0.161784761545,0.0311174294471,0.510810810811,0.99667036626,33.779127897
750,0.161690668881,0.0307882670504,0.510540540541,0.997780244173,34.238197581
760,0.161408704889,0.031009413683,0.511081081081,0.997780244173,34.701869996
770,0.161403822124,0.0309952939248,0.511081081081,0.997780244173,35.156411413
780,0.161378499764,0.0310187597889,0.511081081081,0.997780244173,35.606887988
790,0.161375303923,0.0310188889065,0.511081081081,0.997780244173,36.047259482
800,0.161364232347,0.0310195424836,0.511081081081,0.997780244173,36.521315993
810,0.161158844674,0.0310433316831,0.511081081081,0.997780244173,36.961970454
820,0.161147047952,0.031012429501,0.511081081081,0.997780244173,37.407650765
830,0.161137712406,0.030996775976,0.511081081081,0.997780244173,37.895789683
840,0.161081371815,0.0305402273359,0.510810810811,0.997780244173,38.361012556
850,0.161075478825,0.0305579786487,0.510810810811,0.997780244173,38.820250758
860,0.161068516881,0.0304891376408,0.510540540541,0.997780244173,39.26895337
870,0.161067250046,0.0304859406962,0.510540540541,0.997780244173,39.724369041
880,0.161048386395,0.0305836427837,0.510540540541,0.997780244173,40.215975333
890,0.160947145345,0.0303956585424,0.510540540541,0.997780244173,40.686477089
900,0.160942074785,0.0303352382551,0.510540540541,0.997780244173,41.150844668
910,0.160913223093,0.0302556115311,0.510540540541,0.997780244173,41.604440712
920,0.160912566222,0.0302545288151,0.510540540541,0.997780244173,42.068780028
930,0.16090868379,0.0302583081423,0.510540540541,0.997780244173,42.533465744
940,0.16090696476,0.0302585801778,0.510540540541,0.997780244173,43.003395775
950,0.160597159225,0.030899278374,0.510810810811,0.997780244173,43.451204428
960,0.160056061755,0.0311525682725,0.510810810811,0.997780244173,43.921622617
970,0.160045909156,0.0311261206668,0.510810810811,0.997780244173,44.381632365
980,0.160044594821,0.031128860175,0.510810810811,0.997780244173,44.826833494
990,0.160048335284,0.031129296029,0.510810810811,0.997780244173,45.280761773
1000,0.159924336762,0.0310705302185,0.510810810811,0.997780244173,45.728027277
1010,0.156225783287,0.0323806667409,0.511351351351,0.997780244173,46.181370582
1020,0.156194667901,0.0323406775218,0.511351351351,0.997780244173,46.617400865
1030,0.156192676976,0.0323401249602,0.511351351351,0.997780244173,47.075753178
1040,0.156158931273,0.0324272106299,0.511351351351,0.997780244173,47.515818411
1050,0.167773258081,0.0216456417265,0.51,0.997780244173,47.949831988
1060,0.156157381747,0.032422766284,0.511351351351,0.997780244173,48.386941169
1070,0.156124152986,0.0323453554764,0.511621621622,0.997780244173,48.830308769
1080,0.156097630245,0.0323495305473,0.511621621622,0.997780244173,49.274261588
1090,0.156026067092,0.0322926442457,0.511351351351,0.997780244173,49.709721213
1100,0.156022938228,0.0323182320442,0.511351351351,0.997780244173,50.146298931
1110,0.155888088641,0.0322869489685,0.511351351351,0.997780244173,50.594714357
1120,0.155881352022,0.0322760258419,0.511351351351,0.997780244173,51.026833316
1130,0.155821533126,0.0323849363743,0.511621621622,0.997780244173,51.457044953
1140,0.155772613848,0.0322995332994,0.511621621622,0.997780244173,51.892682459
1150,0.155733868162,0.0322193414054,0.511621621622,0.997780244173,52.34269164
1160,0.154610284759,0.0334377378007,0.511891891892,0.997780244173,52.800793587
1170,0.154617974693,0.0333458709873,0.511891891892,0.997780244173,53.241118733
1180,0.154568733634,0.0333373066932,0.511621621622,0.997780244173,53.690433174
1190,0.154563909895,0.0333125425023,0.511621621622,0.997780244173,54.134825045
1200,0.154534719703,0.0333153913097,0.511621621622,0.997780244173,54.591264501
1210,0.154474198389,0.033291202823,0.511621621622,0.997780244173,55.047883334
1220,0.154445370022,0.0332938319796,0.511621621622,0.997780244173,55.490324913
1230,0.154380859379,0.0331387499485,0.511621621622,0.997780244173,55.945029837
1240,0.154355797677,0.0331552479993,0.511891891892,0.997780244173,56.388487435
1250,0.154230054766,0.0331554392003,0.512162162162,0.997780244173,56.830364692
1260,0.154222825692,0.0331527119722,0.512162162162,0.997780244173,57.277221381
1270,0.153997618024,0.0332148006933,0.512162162162,0.997780244173,57.720221544
1280,0.153653865702,0.033318826397,0.512702702703,0.997780244173,58.154293684
1290,0.153861143618,0.0331692919453,0.512162162162,0.997780244173,58.611464522
1300,0.153649161664,0.0333110671006,0.512702702703,0.997780244173,59.062346218
1310,0.153638348349,0.0332753030975,0.512702702703,0.997780244173,59.502054601
1320,0.153635333217,0.033275864909,0.512702702703,0.997780244173,59.950980842
