iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.167530643779,0.30854575038,0.49027027027,0.00665926748058,0.047865619
10,0.166948905349,0.307518115821,0.49027027027,0.00776914539401,0.500356208
20,0.166408957109,0.305594623648,0.490540540541,0.00776914539401,0.999365956
30,0.166437347573,0.305631267823,0.490540540541,0.00776914539401,1.469843041
40,0.166637910735,0.305816591336,0.490540540541,0.00665926748058,1.930089005
50,0.166558620677,0.305639366681,0.490540540541,0.00665926748058,2.38503609
60,0.166378399353,0.305360175961,0.490540540541,0.00665926748058,2.836835886
70,0.166379940089,0.305347775887,0.490540540541,0.00665926748058,3.276383157
80,0.18098040433,0.340131156968,0.49,0.00332963374029,3.718898867
90,0.181071522988,0.340365424496,0.49,0.00332963374029,4.172795308
100,0.181270916845,0.340659365204,0.48972972973,0.00332963374029,4.610932212
110,0.180625377931,0.338932499872,0.48972972973,0.00332963374029,5.046332746
120,0.180948050983,0.342407172456,0.489459459459,0.00221975582686,5.499684952
130,0.180846455097,0.342185086146,0.489459459459,0.00221975582686,5.947490971
140,0.180909588305,0.34234093552,0.489459459459,0.00221975582686,6.404391389
150,0.180108173013,0.339215101988,0.49,0.00221975582686,6.869165838
160,0.179912559886,0.338875701692,0.49,0.00221975582686,7.317348313
170,0.179768588908,0.33820949838,0.49,0.00221975582686,7.772467774
180,0.18000445538,0.338822108864,0.49,0.00221975582686,8.236027546
190,0.181852692205,0.3429289334,0.489459459459,0.00221975582686,8.681727029
200,0.174316437497,0.322738826026,0.491081081081,0.00665926748058,9.133075418
210,0.173453903554,0.317225116775,0.491081081081,0.00665926748058,9.60033257
220,0.173471011189,0.317347858893,0.491081081081,0.00665926748058,10.059056848
230,0.173586264206,0.317464403512,0.491081081081,0.00665926748058,10.514883546
240,0.173670794802,0.317590943979,0.491081081081,0.00665926748058,10.961168471
250,0.173788863046,0.31809600318,0.491081081081,0.00665926748058,11.403742026
260,0.173914593672,0.318873286723,0.491081081081,0.00665926748058,11.858029882
270,0.17436362792,0.321854459403,0.491081081081,0.00665926748058,12.326227868
280,0.174313515887,0.321710554218,0.491081081081,0.00665926748058,12.782644149
290,0.17575751638,0.325164973288,0.491081081081,0.00665926748058,13.229053438
300,0.170413793713,0.31048366694,0.487567567568,0.00776914539401,13.677637664
310,0.167684300025,0.30417191328,0.487837837838,0.00776914539401,14.156593829
320,0.167781008146,0.304531209968,0.487837837838,0.00776914539401,14.613471484
330,0.166833125288,0.30162518891,0.484864864865,0.00776914539401,15.088700873
340,0.167221974454,0.302825755975,0.488108108108,0.00776914539401,15.542213524
350,0.167152845469,0.302602864784,0.488108108108,0.00776914539401,15.993836812
360,0.166275414637,0.300825922307,0.487567567568,0.00998890122087,16.444367308
370,0.166159956423,0.300615996691,0.487567567568,0.00998890122087,16.903173492
380,0.166168002227,0.300556351809,0.487567567568,0.00998890122087,17.358610211
390,0.161669539168,0.290101759175,0.484324324324,0.0188679245283,17.794473222
400,0.161631808189,0.2885088983,0.484324324324,0.0199778024417,18.236201098
410,0.1615382678,0.28823542614,0.484594594595,0.0210876803552,18.676316236
420,0.161507409215,0.287884018494,0.483513513514,0.0221975582686,19.107831387
430,0.160763661099,0.285110026557,0.483513513514,0.0221975582686,19.567258777
440,0.16064565504,0.283027430152,0.475945945946,0.0288568257492,19.99874904
450,0.160552696795,0.282700681688,0.475945945946,0.0288568257492,20.438009906
460,0.154938966841,0.266013484327,0.475405405405,0.0299667036626,20.893037532
470,0.154653063015,0.265089034014,0.475675675676,0.0321864594895,21.33408559
480,0.154276782325,0.264154445458,0.476216216216,0.0321864594895,21.778276904
490,0.15422678642,0.264022537686,0.476216216216,0.0332963374029,22.216516372
500,0.154225725791,0.264089005611,0.476216216216,0.0332963374029,22.678199784
510,0.154185876381,0.264159015539,0.476216216216,0.0332963374029,23.126064113
520,0.154149640098,0.264061918214,0.476216216216,0.0332963374029,23.566534603
530,0.154092139659,0.263825679672,0.476486486486,0.0332963374029,24.014658279
540,0.154000845983,0.263393372232,0.476486486486,0.0344062153163,24.484952446
550,0.15399636477,0.263454280666,0.476216216216,0.0344062153163,24.952506311
560,0.153546689726,0.261765992254,0.476216216216,0.0355160932297,25.422520292
570,0.153538989485,0.261741200517,0.476216216216,0.0355160932297,25.879140846
580,0.153527745885,0.261728732436,0.476216216216,0.0355160932297,26.354173217
590,0.153500375436,0.261659303529,0.476216216216,0.0355160932297,26.814461829
600,0.147727517043,0.248497322722,0.480810810811,0.0455049944506,27.273478196
610,0.147479317027,0.248031536455,0.481081081081,0.046614872364,27.745450317
620,0.147117782278,0.247226653369,0.482972972973,0.0477247502775,28.17975228
630,0.146701831379,0.248923666877,0.488108108108,0.0443951165372,28.622662498
640,0.146507806979,0.248432208448,0.488378378378,0.046614872364,29.057050237
650,0.145930068934,0.247902782352,0.491351351351,0.0488346281909,29.51836882
660,0.1459183646,0.247870007832,0.491351351351,0.0488346281909,29.957018911
670,0.145599255354,0.247292532847,0.491351351351,0.0488346281909,30.408994662
680,0.145489545446,0.24707047525,0.492162162162,0.0499445061043,30.838308593
690,0.144926593561,0.246350111407,0.493513513514,0.0499445061043,31.272718467
