iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.136372793392,0.173163727878,0.484594594595,0.203107658158,0.046974002
10,0.136340754302,0.173114699767,0.484864864865,0.203107658158,0.549308851
20,0.136346710704,0.173127733437,0.484324324324,0.203107658158,0.999558327
30,0.136300914681,0.172746859634,0.486756756757,0.205327413984,1.446603032
40,0.136565672083,0.173471505296,0.487027027027,0.26859045505,1.894502103
50,0.135013978133,0.158172304423,0.488918918919,0.358490566038,2.357917466
60,0.134981606791,0.158202413405,0.489459459459,0.358490566038,2.814722561
70,0.135127832965,0.158822386014,0.488918918919,0.356270810211,3.251598993
80,0.135220008223,0.158460995445,0.49,0.358490566038,3.705342821
90,0.135204684834,0.157647757584,0.491081081081,0.364039955605,4.157153292
100,0.13524764289,0.157099274086,0.492702702703,0.369589345172,4.608849187
110,0.135252676742,0.157054527814,0.493243243243,0.370699223085,5.052194773
120,0.136245701011,0.160838696772,0.488918918919,0.347391786903,5.506745752
130,0.136394618196,0.159948633053,0.485135135135,0.355160932297,5.962399588
140,0.136382424339,0.1599246528,0.485135135135,0.355160932297,6.395695837
150,0.142125843437,0.178889838919,0.471351351351,0.26526082131,6.853876473
160,0.137475521348,0.167882385247,0.48972972973,0.243063263041,7.29792161
170,0.137817622884,0.168630659672,0.485675675676,0.237513873474,7.7592196
180,0.137883477947,0.169165095572,0.484864864865,0.235294117647,8.218427458
190,0.137926195019,0.169200004458,0.485135135135,0.237513873474,8.666910371
200,0.137879978163,0.169170129055,0.484864864865,0.237513873474,9.128046201
210,0.137034554043,0.166620956897,0.491351351351,0.267480577137,9.584160292
220,0.136976981034,0.166530783245,0.492162162162,0.267480577137,10.032092173
230,0.136889041683,0.166103418286,0.494594594595,0.273029966704,10.473164854
240,0.136921051337,0.166090340503,0.493243243243,0.273029966704,10.918721134
250,0.136823903917,0.166046707657,0.494054054054,0.274139844617,11.379274784
260,0.13672735956,0.1657243971,0.494594594595,0.279689234184,11.841860152
270,0.136725014176,0.165705408315,0.494594594595,0.279689234184,12.291838939
280,0.13654534907,0.165333260219,0.495135135135,0.281908990011,12.729292522
290,0.136262322273,0.164509242813,0.497297297297,0.284128745838,13.180994117
300,0.135678510589,0.161235739082,0.501891891892,0.297447280799,13.628652547
310,0.144150464089,0.210255824682,0.447297297297,0.117647058824,14.061144961
320,0.135503184945,0.160144573574,0.505135135135,0.370699223085,14.513757171
330,0.135491488353,0.160131348542,0.505135135135,0.370699223085,14.967448873
340,0.135134510654,0.1593306093,0.506216216216,0.370699223085,15.415478324
350,0.135111496514,0.159503102219,0.505945945946,0.370699223085,15.866226027
360,0.134836974413,0.158419163188,0.51,0.379578246393,16.31045777
370,0.130583441749,0.140709676613,0.522432432432,0.400665926748,16.768799192
380,0.130548818745,0.140618508234,0.522972972973,0.400665926748,17.214641316
390,0.130548831951,0.140619845298,0.522972972973,0.400665926748,17.66126681
400,0.130542185045,0.140610871722,0.522972972973,0.400665926748,18.108040974
410,0.130527464568,0.140550759783,0.522972972973,0.400665926748,18.562165503
420,0.130495793774,0.140495154159,0.522432432432,0.401775804661,19.010734095
430,0.130329170378,0.14011357006,0.524594594595,0.403995560488,19.464174233
440,0.127680441078,0.132330034541,0.541351351351,0.436182019978,19.928638186
450,0.127558192042,0.131558286442,0.541351351351,0.436182019978,20.410575927
460,0.12756024678,0.131566672309,0.541351351351,0.436182019978,20.877378177
470,0.127542460545,0.131480523849,0.541621621622,0.437291897891,21.329822615
480,0.127512797005,0.131422221055,0.541621621622,0.437291897891,21.795919571
490,0.127578971238,0.132791084605,0.540810810811,0.436182019978,22.242321033
500,0.127333542165,0.130706711211,0.543783783784,0.438401775805,22.694076132
510,0.127326208668,0.130670922117,0.543783783784,0.438401775805,23.157305669
520,0.127162049139,0.130070686722,0.545945945946,0.439511653718,23.615093893
530,0.127113719415,0.128913735822,0.547297297297,0.447280799112,24.066809219
540,0.125779346522,0.123851624725,0.554864864865,0.483906770255,24.532176411
550,0.12572253968,0.12383348095,0.554864864865,0.486126526082,24.981259487
560,0.125397640173,0.121342532361,0.558378378378,0.529411764706,25.428185595
570,0.125364118738,0.121209972804,0.557837837838,0.532741398446,25.861387001
580,0.125331817685,0.121125349549,0.557837837838,0.532741398446,26.291809136
590,0.12533237187,0.121129727897,0.557837837838,0.532741398446,26.734275833
600,0.125323615981,0.12109252563,0.557837837838,0.532741398446,27.192303686
610,0.125064370823,0.118585917211,0.557837837838,0.532741398446,27.622823494
620,0.125060167523,0.1185885225,0.557567567568,0.532741398446,28.057294231
630,0.124932573724,0.118206110985,0.557567567568,0.53385127636,28.509854081
640,0.124827774478,0.118222800315,0.557837837838,0.531631520533,28.949819767
650,0.124835241543,0.118246563131,0.557837837838,0.531631520533,29.386897955
660,0.124820086763,0.118221704327,0.557837837838,0.531631520533,29.822998161
670,0.124810213664,0.118144222981,0.558108108108,0.532741398446,30.270328481
680,0.124449969862,0.116129179496,0.560810810811,0.54051054384,30.710936239
690,0.124454301021,0.116261380469,0.56027027027,0.54051054384,31.163801481
700,0.124414000962,0.116210435604,0.56027027027,0.54051054384,31.612205576
710,0.124413617398,0.116210809718,0.56027027027,0.54051054384,32.054552613
720,0.124355363078,0.11645521473,0.56027027027,0.54051054384,32.504861117
730,0.124352063227,0.116452188042,0.56027027027,0.54051054384,32.956475436
740,0.124345734831,0.116441421208,0.56027027027,0.54051054384,33.409419949
750,0.124317315268,0.116348876059,0.560540540541,0.54051054384,33.877017901
760,0.12402333473,0.115685990429,0.562972972973,0.549389567148,34.335093884
770,0.123993892527,0.114741553716,0.562972972973,0.549389567148,34.777527985
780,0.124007859121,0.114830997424,0.562972972973,0.547169811321,35.219799782
790,0.12392708069,0.114364545823,0.564054054054,0.551609322974,35.677180401
800,0.123913345029,0.11433132698,0.563783783784,0.551609322974,36.124297119
810,0.123904136677,0.114310589832,0.564054054054,0.551609322974,36.574672674
820,0.122381065932,0.145384278181,0.552972972973,0.445061043285,37.02777457
830,0.122379014144,0.145377667018,0.552972972973,0.445061043285,37.46128952
840,0.12226618126,0.144474380841,0.552702702703,0.446170921199,37.92151952
850,0.121917060409,0.14339375946,0.554594594595,0.458379578246,38.377011076
860,0.121857421755,0.143215686832,0.555405405405,0.458379578246,38.811971266
870,0.121842716497,0.143189572612,0.555405405405,0.458379578246,39.268146966
880,0.121715968626,0.142827842365,0.557027027027,0.460599334073,39.714692148
890,0.121851658905,0.142718795804,0.556486486486,0.460599334073,40.160282337
900,0.12171038219,0.142815319585,0.557297297297,0.460599334073,40.604562333
910,0.120752232255,0.139734670778,0.561351351351,0.470588235294,41.040617494
920,0.120691402969,0.138661053312,0.561891891892,0.470588235294,41.489293828
930,0.12072943194,0.138732082336,0.561621621622,0.470588235294,41.936224058
940,0.12067999378,0.138645751716,0.561891891892,0.470588235294,42.391611134
950,0.120316601431,0.137890921002,0.563783783784,0.472807991121,42.833186777
960,0.120315849637,0.137889739305,0.563783783784,0.472807991121,43.284268009
970,0.118948679206,0.0933735236374,0.60972972973,0.706992230855,43.732140408
980,0.118944732266,0.0933693945872,0.60972972973,0.706992230855,44.192885635
990,0.1189391576,0.0933576655477,0.60972972973,0.706992230855,44.635894098
1000,0.118888227602,0.0929372890581,0.60972972973,0.706992230855,45.089134713
1010,0.118942350744,0.0928962374854,0.608648648649,0.706992230855,45.534127398
1020,0.118762204991,0.0926859073263,0.610540540541,0.706992230855,45.962213727
1030,0.118757492298,0.0926752868885,0.610540540541,0.706992230855,46.410366076
1040,0.118749446915,0.0926285972251,0.610540540541,0.706992230855,46.842468636
1050,0.118749074604,0.09261400872,0.61027027027,0.706992230855,47.27323367
1060,0.117335835444,0.0937271802664,0.614864864865,0.698113207547,47.714272099
1070,0.117341805168,0.0937398601838,0.614864864865,0.698113207547,48.165928395
1080,0.117290156031,0.0937225683708,0.615405405405,0.698113207547,48.598609761
1090,0.116783862015,0.0918561332625,0.617297297297,0.732519422863,49.053051051
1100,0.116518427419,0.0908390030641,0.617837837838,0.735849056604,49.513459894
1110,0.116507812118,0.0908047367897,0.617837837838,0.735849056604,49.966241529
1120,0.116462859154,0.0906885309068,0.617837837838,0.735849056604,50.418264785
1130,0.116437642168,0.0906462137187,0.617837837838,0.735849056604,50.873609258
1140,0.116420615578,0.0906342048963,0.617837837838,0.735849056604,51.321491412
1150,0.116167053787,0.0905737762857,0.618918918919,0.733629300777,51.76571805
1160,0.116138678546,0.0905162207399,0.619189189189,0.733629300777,52.195058562
1170,0.116139620158,0.0905053887959,0.619189189189,0.733629300777,52.653812187
1180,0.116140586149,0.0904587387508,0.619189189189,0.73473917869,53.08916776
1190,0.115476416386,0.0978232327662,0.617837837838,0.673695893452,53.554301182
1200,0.115649941444,0.0979039599545,0.617297297297,0.673695893452,54.00273865
1210,0.115425403428,0.0976237888376,0.617837837838,0.673695893452,54.436565188
1220,0.115442750472,0.0981292795903,0.617297297297,0.654827968923,54.896098372
1230,0.115390914131,0.0975514221194,0.618108108108,0.673695893452,55.342972164
1240,0.115378095522,0.0975376577392,0.618108108108,0.673695893452,55.801161238
1250,0.115377689002,0.0975481560219,0.618108108108,0.673695893452,56.25017189
1260,0.11522949083,0.0962553256066,0.618108108108,0.673695893452,56.701042349
1270,0.115173194967,0.0961294596583,0.618108108108,0.673695893452,57.123748923
1280,0.115169477337,0.0961091177331,0.618108108108,0.673695893452,57.577708665
1290,0.113515269722,0.104073990407,0.625675675676,0.645948945616,58.044341254
1300,0.113367968668,0.103697613182,0.627027027027,0.647058823529,58.482553785
1310,0.113350775999,0.103653179223,0.627027027027,0.647058823529,58.924013932
1320,0.113245570511,0.103255602,0.627837837838,0.647058823529,59.360070392
1330,0.113228469323,0.10316717643,0.628108108108,0.647058823529,59.814024373
1340,0.113911675022,0.107132398703,0.626216216216,0.633740288568,60.256942698
1350,0.113136560661,0.102577159417,0.628108108108,0.647058823529,60.688088448
1360,0.113127985577,0.102584517625,0.628108108108,0.647058823529,61.127979765
1370,0.113119541948,0.102542832789,0.628108108108,0.647058823529,61.550347997
1380,0.113122120006,0.102583188072,0.628108108108,0.647058823529,61.989125663
1390,0.113110026136,0.102522722728,0.628108108108,0.647058823529,62.425921297
1400,0.113103273001,0.102466354993,0.628108108108,0.647058823529,62.861993212
1410,0.113073614938,0.102429650815,0.628648648649,0.647058823529,63.309021323
1420,0.113074100342,0.102424287169,0.628648648649,0.647058823529,63.759788056
1430,0.113058516236,0.102367263704,0.628378378378,0.647058823529,64.223611244
1440,0.112819711295,0.101055010806,0.627837837838,0.65038845727,64.672749383
1450,0.112815676188,0.101048634994,0.627837837838,0.65038845727,65.111218796
1460,0.112797801519,0.101018871505,0.627837837838,0.65038845727,65.555091312
1470,0.11279509855,0.101022683032,0.628108108108,0.65038845727,66.004374803
1480,0.112696884384,0.100904839719,0.628108108108,0.651498335183,66.475078658
1490,0.112676620541,0.100849545201,0.628108108108,0.651498335183,66.923416144
1500,0.111782476385,0.0928231789006,0.627297297297,0.671476137625,67.381447946
1510,0.11177008282,0.0928063586657,0.627567567568,0.671476137625,67.834735578
1520,0.111510804493,0.0937133201811,0.628648648649,0.670366259711,68.286138909
1530,0.111486404636,0.0936702772043,0.628918918919,0.670366259711,68.752000975
1540,0.111318031982,0.0933223311502,0.63027027027,0.672586015538,69.202920584
1550,0.111144810294,0.0934188883868,0.633243243243,0.671476137625,69.644626505
1560,0.111085641431,0.0932995248006,0.633513513514,0.672586015538,70.084307969
1570,0.111056948439,0.0932172236375,0.633513513514,0.672586015538,70.53324171
1580,0.111049108681,0.0932044561113,0.633513513514,0.672586015538,70.970357376
1590,0.11101247982,0.0930861912263,0.633513513514,0.673695893452,71.430035506
1600,0.110994264795,0.0930883182583,0.633513513514,0.673695893452,71.870565171
1610,0.110979404779,0.0930921440904,0.633513513514,0.673695893452,72.321933941
1620,0.11094178679,0.0930186696309,0.633513513514,0.673695893452,72.779790032
1630,0.110837641207,0.0928832678565,0.633513513514,0.673695893452,73.237046947
1640,0.110332800626,0.0929820821377,0.637837837838,0.673695893452,73.68297359
1650,0.110303903192,0.0928657737833,0.638108108108,0.673695893452,74.128911929
1660,0.110299965381,0.0928719430727,0.638108108108,0.673695893452,74.600441108
1670,0.109502650249,0.0902512672959,0.649189189189,0.691453940067,75.062576859
1680,0.109495584777,0.0902176749558,0.649189189189,0.691453940067,75.51438976
1690,0.1092874691,0.0894741447649,0.648648648649,0.691453940067,75.963334412
1700,0.109263753733,0.0893611943363,0.649189189189,0.691453940067,76.417744932
1710,0.109279491799,0.0894384427799,0.648918918919,0.690344062153,76.875706386
1720,0.10924987774,0.0892981827383,0.649189189189,0.691453940067,77.324518415
1730,0.10927975253,0.0894988603519,0.648918918919,0.690344062153,77.778282186
1740,0.109220599087,0.0893864965431,0.649459459459,0.691453940067,78.218926016
1750,0.10914740511,0.0892703473567,0.649459459459,0.691453940067,78.662997983
1760,0.10913188001,0.0892481180941,0.649459459459,0.691453940067,79.124852592
1770,0.109131292106,0.0891430609848,0.649459459459,0.691453940067,79.578064251
1780,0.109055075013,0.0887200507274,0.649459459459,0.691453940067,80.032982716
