iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.139962172019,0.128316775732,0.432162162162,0.600443951165,0.045528226
10,0.139993370602,0.128373045686,0.431621621622,0.601553829079,0.503103307
20,0.143910611041,0.102186190534,0.458648648649,0.762486126526,0.948773186
30,0.149854816759,0.1072996692,0.43972972973,0.720310765816,1.409359184
40,0.149858521997,0.107268699952,0.439459459459,0.721420643729,1.888655158
50,0.149865273143,0.107002039865,0.440810810811,0.723640399556,2.351085902
60,0.149886965974,0.106990164936,0.440540540541,0.724750277469,2.79856775
70,0.146411120253,0.130174286612,0.386756756757,0.570477247503,3.261614621
80,0.146369219383,0.130166103334,0.386756756757,0.570477247503,3.710790728
90,0.146414582066,0.12999907288,0.388108108108,0.571587125416,4.159858145
100,0.146143027126,0.128920023676,0.387027027027,0.571587125416,4.630232113
110,0.146068510079,0.129427937527,0.386216216216,0.570477247503,5.085134959
120,0.145864334755,0.134169519439,0.379459459459,0.517203107658,5.528420663
130,0.145844834823,0.134104292239,0.379189189189,0.520532741398,5.97949115
140,0.145627267419,0.132498135132,0.379459459459,0.521642619312,6.415841757
150,0.145512827941,0.132507560142,0.37972972973,0.522752497225,6.855393674
160,0.145471377829,0.132436022805,0.38,0.523862375139,7.300483708
170,0.14535501833,0.132446604704,0.379459459459,0.523862375139,7.730861234
180,0.145226609158,0.131927464386,0.380810810811,0.528301886792,8.16881681
190,0.145196118324,0.13190072835,0.381081081081,0.528301886792,8.618274009
200,0.145136451634,0.131698285952,0.381081081081,0.528301886792,9.062123393
210,0.145038704605,0.131582117759,0.381621621622,0.528301886792,9.52234995
220,0.144936889797,0.131403997569,0.382162162162,0.529411764706,9.967179105
230,0.144424368636,0.131441084867,0.377837837838,0.523862375139,10.404546935
240,0.144426598683,0.131431293971,0.377567567568,0.523862375139,10.857938348
250,0.144222469963,0.130959519915,0.38027027027,0.526082130966,11.30066016
260,0.144212137607,0.130442045536,0.38027027027,0.526082130966,11.75962798
270,0.144182208526,0.130448854214,0.38027027027,0.526082130966,12.205038439
280,0.14411407517,0.130365473346,0.381081081081,0.527192008879,12.670874971
290,0.143380345002,0.128764414511,0.393783783784,0.544950055494,13.146361484
300,0.143379704421,0.128764979836,0.393783783784,0.544950055494,13.594932626
310,0.143273699672,0.12795313648,0.394324324324,0.544950055494,14.069203544
320,0.143265500014,0.127977852985,0.394324324324,0.544950055494,14.526805992
330,0.143158334428,0.127764101689,0.394054054054,0.546059933407,14.992037654
340,0.140976750028,0.14634027253,0.418378378378,0.350721420644,15.440341973
350,0.140972748339,0.14630180037,0.418378378378,0.350721420644,15.887834407
360,0.140907217885,0.14624390568,0.418918918919,0.350721420644,16.354338372
370,0.140802439776,0.145923135573,0.419189189189,0.350721420644,16.805186324
380,0.140795030063,0.145915104153,0.419459459459,0.350721420644,17.257103744
390,0.140701324762,0.145774472458,0.42,0.351831298557,17.702356854
400,0.140666445533,0.146181464875,0.419189189189,0.350721420644,18.136973212
410,0.140645224561,0.14584095045,0.420540540541,0.356270810211,18.585577313
420,0.140352425243,0.145327915703,0.422432432432,0.358490566038,19.041025566
430,0.140282380139,0.145287241322,0.422432432432,0.359600443951,19.480978125
440,0.140190890294,0.145066443762,0.423243243243,0.360710321865,19.927516854
450,0.140180013982,0.145063735666,0.423243243243,0.361820199778,20.409408155
460,0.140177799788,0.145055020378,0.423243243243,0.361820199778,20.853582318
470,0.135176577287,0.176458226811,0.468648648649,0.175360710322,21.30207582
480,0.134870629665,0.174645311449,0.471891891892,0.186459489456,21.756972696
490,0.134810530606,0.174524506912,0.471891891892,0.186459489456,22.212323322
500,0.134729990303,0.174264012185,0.472162162162,0.18756936737,22.661270119
510,0.134626677101,0.174120260743,0.472972972973,0.188679245283,23.110218078
520,0.134632946,0.174134575768,0.472702702703,0.188679245283,23.557318505
530,0.134465605018,0.173849298128,0.474054054054,0.189789123196,24.01520413
540,0.134227063299,0.17315316824,0.474864864865,0.193118756937,24.475751457
550,0.13414723676,0.17307028515,0.475405405405,0.193118756937,24.933416514
560,0.13413529512,0.173037068723,0.475405405405,0.193118756937,25.397376626
570,0.134089114559,0.172984613971,0.475405405405,0.193118756937,25.841365717
580,0.134085329935,0.172927075944,0.475405405405,0.193118756937,26.288064206
590,0.13339853745,0.168714995426,0.477297297297,0.203107658158,26.738915471
600,0.133394552111,0.168700551138,0.477297297297,0.203107658158,27.234220443
610,0.133340416462,0.168642053312,0.477837837838,0.203107658158,27.672901365
620,0.132637912824,0.185436198667,0.514054054054,0.126526082131,28.10916192
630,0.132544557302,0.185231645424,0.514594594595,0.127635960044,28.567551198
640,0.13246501858,0.185113340879,0.514594594595,0.128745837958,29.023475697
650,0.128097198634,0.149366586112,0.511351351351,0.315205327414,29.492852624
660,0.128075791751,0.149297491386,0.51027027027,0.315205327414,29.94705548
670,0.127898795141,0.140267563999,0.520540540541,0.396226415094,30.387529256
680,0.127880629602,0.140220702082,0.520810810811,0.396226415094,30.836522173
690,0.127847537622,0.140194821018,0.52027027027,0.396226415094,31.286519616
700,0.127499038793,0.139539061798,0.522972972973,0.428412874584,31.716422005
710,0.127354675668,0.138938448814,0.523783783784,0.429522752497,32.161202529
720,0.127244595311,0.138764760684,0.525945945946,0.429522752497,32.6148103
730,0.127236784389,0.138763639749,0.526216216216,0.429522752497,33.065111257
740,0.127176281332,0.138923322269,0.527567567568,0.430632630411,33.525562317
750,0.127117246408,0.138630740646,0.526756756757,0.431742508324,33.960953089
760,0.127116944526,0.138603736626,0.526756756757,0.432852386238,34.405295556
770,0.127276801507,0.139349437808,0.525135135135,0.428412874584,34.866055891
780,0.12706278912,0.138197024141,0.527837837838,0.478357380688,35.317712594
790,0.126430408088,0.134722079651,0.532162162162,0.487236403996,35.771139226
800,0.126173653247,0.134561803266,0.535945945946,0.490566037736,36.230668245
810,0.126116514291,0.134334472515,0.535945945946,0.491675915649,36.701192105
820,0.126030489752,0.134037781967,0.536486486486,0.491675915649,37.137046261
830,0.125851825582,0.133960695737,0.537567567568,0.491675915649,37.57934959
840,0.125835042341,0.133916917328,0.537567567568,0.491675915649,38.008429085
850,0.125631851571,0.133426449426,0.538378378378,0.49500554939,38.466640383
860,0.125628192225,0.133160647131,0.538378378378,0.49500554939,38.90263315
870,0.125261662485,0.131708707159,0.54,0.49833518313,39.345619281
880,0.125251285389,0.131699449049,0.54,0.49833518313,39.774357074
890,0.125247429247,0.131704493626,0.54,0.49833518313,40.250587633
900,0.125243129995,0.131681885478,0.54,0.499445061043,40.706537221
910,0.125171854068,0.131514086239,0.54027027027,0.502774694784,41.150044697
920,0.125140920852,0.131530559259,0.540540540541,0.502774694784,41.587497449
930,0.125126533055,0.131481436008,0.540810810811,0.503884572697,42.015251328
940,0.125123574958,0.131495854015,0.540810810811,0.503884572697,42.458885078
950,0.12491577134,0.13053536633,0.543243243243,0.508324084351,42.920817953
960,0.124930916506,0.130494512179,0.544864864865,0.508324084351,43.375011408
970,0.124805418182,0.130336304684,0.544864864865,0.508324084351,43.826810559
980,0.124790281486,0.130268986233,0.545405405405,0.509433962264,44.279881855
990,0.1234564375,0.120226696099,0.548108108108,0.548279689234,44.73657977
1000,0.123384721343,0.121743991061,0.554054054054,0.532741398446,45.198212515
1010,0.123380419786,0.12170706933,0.554054054054,0.532741398446,45.648838545
1020,0.123323464632,0.12153311675,0.554054054054,0.532741398446,46.087780693
1030,0.123319852912,0.121531617167,0.554054054054,0.532741398446,46.525214198
1040,0.123421934905,0.129919882774,0.549459459459,0.451720310766,46.969448141
1050,0.123298889196,0.121484473868,0.554054054054,0.532741398446,47.427970012
1060,0.123290070249,0.121473809608,0.554054054054,0.532741398446,47.882392831
1070,0.123090910907,0.121162459765,0.555135135135,0.536071032186,48.317634555
1080,0.12309242609,0.121162291853,0.555135135135,0.536071032186,48.792468773
1090,0.123084556149,0.121165528509,0.555135135135,0.536071032186,49.248845831
1100,0.123080472056,0.121151281917,0.555135135135,0.536071032186,49.722844583
1110,0.122286499059,0.118954857358,0.564594594595,0.558268590455,50.172951712
1120,0.122276750078,0.118926434823,0.564594594595,0.558268590455,50.637206804
1130,0.122274271256,0.118879479758,0.564594594595,0.558268590455,51.089187603
1140,0.122132330441,0.11782986758,0.566486486486,0.560488346282,51.54690798
1150,0.122130542832,0.117824529912,0.566486486486,0.560488346282,52.004351853
1160,0.122090276239,0.117741479307,0.566756756757,0.561598224195,52.457370051
1170,0.121349885348,0.0949779835106,0.544054054054,0.786903440622,52.90832251
