iterations,fitness,time,fevals
0,6.0,0.000303215
10,9.0,0.000510482
20,9.0,0.000683564
30,9.0,0.000859765
40,9.0,0.001027322
50,9.0,0.001194461
60,9.0,0.001378765
70,9.0,0.001559386
80,9.0,0.001730301
90,9.0,0.001900609
100,9.0,0.002041592
110,9.0,0.002150354
120,9.0,0.002233491
130,9.0,0.002303932
140,9.0,0.002380623
150,9.0,0.002759432
160,9.0,0.002844368
170,11.0,0.002918565
180,11.0,0.002979894
190,11.0,0.00304076
200,11.0,0.003105443
210,11.0,0.003167629
220,12.0,0.003228365
230,18.0,0.003290639
240,18.0,0.003360113
250,18.0,0.003432641
260,18.0,0.003505934
270,18.0,0.003582675
280,18.0,0.003644665
290,18.0,0.003708821
300,18.0,0.003768814
310,18.0,0.003830625
320,18.0,0.00389372
330,18.0,0.003957336
340,18.0,0.0040161
350,20.0,0.004077289
360,20.0,0.004142397
370,20.0,0.00420742
380,20.0,0.004272342
390,20.0,0.004350791
400,21.0,0.004407248
410,21.0,0.004465297
420,21.0,0.004525809
430,21.0,0.004584091
440,21.0,0.004641514
450,21.0,0.004697976
460,21.0,0.004753512
470,21.0,0.004810049
480,21.0,0.004885969
490,21.0,0.004940444
500,21.0,0.004997139
510,21.0,0.005067057
520,21.0,0.005123098
530,21.0,0.005181144
540,21.0,0.005246755
550,23.0,0.005303244
560,24.0,0.00536393
570,24.0,0.005433309
580,24.0,0.005486513
590,24.0,0.005538061
600,24.0,0.005590374
610,25.0,0.005643174
620,25.0,0.005696219
630,25.0,0.005750358
640,25.0,0.005801836
650,25.0,0.005853662
660,25.0,0.005917834
670,25.0,0.005966733
680,25.0,0.006019454
690,25.0,0.006071378
700,25.0,0.006128175
710,25.0,0.006178231
720,25.0,0.00623188
730,25.0,0.006281021
740,25.0,0.006331306
750,28.0,0.006380708
760,28.0,0.006431511
770,28.0,0.006500138
780,28.0,0.006549601
790,28.0,0.006601944
800,28.0,0.006654344
810,28.0,0.006703172
820,28.0,0.006753367
830,28.0,0.006801223
840,28.0,0.006851854
850,28.0,0.006902188
860,28.0,0.006957244
870,28.0,0.007007693
880,28.0,0.007066161
890,28.0,0.007114515
900,28.0,0.007162755
910,28.0,0.007213299
920,28.0,0.007260837
930,28.0,0.007311213
940,28.0,0.007359463
950,28.0,0.007409672
960,30.0,0.007457559
970,30.0,0.007505796
980,30.0,0.007555376
990,30.0,0.00771703
1000,30.0,0.007766639
1010,30.0,0.007817289
1020,30.0,0.007871476
1030,30.0,0.007919696
1040,30.0,0.007967996
1050,30.0,0.008016485
1060,30.0,0.008106822
1070,30.0,0.008156019
1080,32.0,0.008204432
1090,32.0,0.00825294
1100,32.0,0.008344213
1110,32.0,0.008403743
1120,32.0,0.008454593
1130,32.0,0.008505357
1140,32.0,0.008554801
1150,32.0,0.008602461
1160,32.0,0.008650014
1170,32.0,0.008730433
1180,32.0,0.008790651
1190,32.0,0.008850505
1200,32.0,0.008897136
1210,32.0,0.008990816
1220,32.0,0.009040083
1230,32.0,0.009117093
1240,32.0,0.009163087
1250,32.0,0.009250579
1260,32.0,0.009298741
1270,32.0,0.009356687
1280,32.0,0.009432618
1290,32.0,0.009498843
1300,32.0,0.009544929
1310,32.0,0.009592282
1320,32.0,0.009669649
1330,32.0,0.00971474
1340,32.0,0.009761856
1350,32.0,0.009806857
1360,32.0,0.009884884
1370,32.0,0.009930745
1380,32.0,0.009976297
1390,32.0,0.010021446
1400,32.0,0.010095715
1410,32.0,0.010143385
1420,32.0,0.010188363
1430,32.0,0.010288685
1440,32.0,0.010335738
1450,32.0,0.010380327
1460,32.0,0.010424485
1470,32.0,0.010492296
1480,32.0,0.010537337
1490,34.0,0.010587674
1500,34.0,0.010632359
1510,34.0,0.010713822
1520,34.0,0.010763158
1530,34.0,0.010811311
1540,34.0,0.010875671
1550,34.0,0.010930323
1560,34.0,0.01097381
1570,34.0,0.011018567
1580,34.0,0.011090873
1590,38.0,0.011158311
1600,38.0,0.011202708
1610,38.0,0.011246248
1620,38.0,0.011317229
1630,38.0,0.011362738
1640,38.0,0.011415864
1650,38.0,0.011441839
1660,38.0,0.011469958
1670,38.0,0.011521905
1680,38.0,0.011549481
1690,38.0,0.011575511
1700,38.0,0.011602652
1710,38.0,0.011630494
1720,38.0,0.011655998
1730,38.0,0.011682756
1740,38.0,0.011708729
1750,38.0,0.011766267
1760,38.0,0.011791768
1770,38.0,0.011816846
1780,38.0,0.011852227
1790,38.0,0.011872597
1800,38.0,0.011895936
1810,38.0,0.011917279
1820,38.0,0.011954917
1830,39.0,0.011976685
1840,39.0,0.012005521
1850,39.0,0.012029825
1860,39.0,0.012051606
1870,39.0,0.012072576
1880,40.0,0.012176273
1890,40.0,0.012197048
1900,40.0,0.012219991
1910,40.0,0.012242519
1920,40.0,0.012264532
1930,40.0,0.012285614
1940,40.0,0.012306465
1950,40.0,0.012327148
1960,42.0,0.012347672
1970,42.0,0.012368134
1980,42.0,0.01239097
1990,42.0,0.012412553
2000,42.0,0.012433998
2010,42.0,0.01245498
2020,42.0,0.012477638
2030,44.0,0.012498982
2040,44.0,0.012530678
2050,44.0,0.012557114
2060,44.0,0.01257658
2070,44.0,0.012598519
2080,44.0,0.012617832
2090,44.0,0.012637546
2100,44.0,0.012656839
2110,44.0,0.0126759
2120,44.0,0.012696861
2130,44.0,0.012716297
2140,44.0,0.012735642
2150,44.0,0.012759418
2160,44.0,0.01278281
2170,44.0,0.012806216
2180,44.0,0.012827014
2190,44.0,0.012851079
2200,44.0,0.012871209
2210,44.0,0.012890657
2220,44.0,0.012911437
2230,44.0,0.012938785
2240,44.0,0.012970331
2250,44.0,0.012989736
2260,44.0,0.01301097
2270,44.0,0.013030559
2280,44.0,0.013050182
2290,44.0,0.013081292
2300,44.0,0.013104728
2310,44.0,0.013123673
2320,46.0,0.013143394
2330,46.0,0.013164431
2340,46.0,0.013184485
2350,46.0,0.013203889
2360,46.0,0.0132234
2370,46.0,0.013244413
2380,46.0,0.013264231
2390,46.0,0.013282965
2400,46.0,0.013302024
2410,46.0,0.013320535
2420,46.0,0.013338551
2430,46.0,0.013366461
2440,46.0,0.013384922
2450,46.0,0.013403161
2460,46.0,0.013422969
2470,46.0,0.013441336
2480,46.0,0.013459218
2490,46.0,0.013477669
2500,46.0,0.013495723
