iterations,fitness,time,fevals
0,0.0206130756891,1.551571588
10,0.0208113303152,3.083303033
20,0.0212016443427,4.542559405
30,0.0203294775224,5.970808237
40,0.0201062722291,7.413679063
50,0.0202333370661,8.828611411
60,0.0203435258797,10.370468
70,0.0208797245773,11.845880809
80,0.0211359352043,13.197576913
90,0.020575362849,14.532463571
100,0.0209663164859,15.969704783
110,0.0211732214706,17.476589638
120,0.0198962784794,18.962863739
130,0.0197585397675,20.363957483
140,0.0199738161222,21.739055227
150,0.0202475672082,23.179817238
160,0.0205237169586,24.622213438
170,0.0218238667813,26.087546628
180,0.0198079618398,27.563193684
190,0.0198239593039,28.987159421
200,0.0216017594333,30.364265571
210,0.019942834967,31.812745044
220,0.019920615979,33.203570677
230,0.0202267592239,34.647495287
240,0.020104350042,36.31224732
250,0.020150773546,37.899964445
260,0.0192295171482,39.496312686
270,0.0193666174154,41.071556696
280,0.0204661831125,42.618082965
290,0.0191782598163,44.15745548
300,0.0203063533723,45.645045331
310,0.0210702066948,47.146334099
320,0.0204596762286,48.620448495
330,0.0206595367533,50.30140125
340,0.0207011156775,51.803352822
350,0.0190431238401,53.275015806
360,0.0193754543384,54.724050386
370,0.0195854632001,56.132951513
380,0.0196852592375,57.630618093
390,0.0213944710942,59.228527839
400,0.0196383135167,60.642812763
410,0.0194338346077,62.126133865
420,0.0209434606131,63.699662642
430,0.0199890422374,65.211449621
440,0.0214722511661,66.620140723
450,0.0195430405812,68.170545465
460,0.0190621576368,69.665394866
470,0.0179761825651,71.264884532
480,0.0204243981303,72.810695158
490,0.0198526858243,74.228140424
500,0.0213583585056,75.623274571
510,0.0211480419648,77.131701955
520,0.0193795322354,78.638081737
530,0.0203807536837,80.066251007
540,0.0207389630352,81.454817216
550,0.0196406942995,82.883749887
560,0.0201362930406,84.321782075
570,0.0204989756781,85.754953655
580,0.0214705303512,87.17372492
590,0.0200700596599,88.756564542
600,0.0198152102982,90.311044886
610,0.0199036795487,91.791791921
620,0.0202910174383,93.333012271
630,0.0196517552926,94.777746826
640,0.0201248938314,96.2630333
650,0.018113181991,97.710348151
660,0.0202955410299,99.135078788
670,0.0200437623861,100.543001099
680,0.0210167895326,101.991233538
690,0.0208222868552,103.573468922
700,0.0213914919424,105.15463677
710,0.0195078338778,106.709342508
720,0.0212345482761,108.2159704
730,0.0210406572517,109.747893495
740,0.0204881780041,111.184974312
750,0.0212471764874,112.613361728
760,0.0200281500373,114.014814584
770,0.0198648431293,115.411503746
780,0.0211329416505,116.812847972
790,0.0207527861512,118.206464751
800,0.0213569567069,119.602888756
810,0.0195486112451,120.996640096
820,0.0209689985536,122.461162945
830,0.0187195015939,123.859816113
840,0.019153736023,125.368167508
850,0.0207215101263,126.812172004
860,0.019981222493,128.257539538
870,0.0206264729808,129.656507335
880,0.0197538749722,131.058051759
890,0.0215530987518,132.472660862
900,0.0209473798612,133.86674899
910,0.0186303977764,135.262511133
920,0.0198585042779,136.69016744
930,0.0200715475131,138.082852674
940,0.0202519867096,139.478655781
950,0.0201870508232,140.878155407
960,0.0196560679975,142.271935576
970,0.0200866305462,143.667280574
980,0.0207515171311,145.059265917
990,0.01950073787,146.44514384
1000,0.0210382816945,147.834591749
1010,0.0200771654772,149.223840535
1020,0.0206893820789,150.628483336
1030,0.0198725740275,152.025173077
1040,0.020550881182,153.417852845
1050,0.0196256891599,154.815354654
1060,0.0217464745451,156.204906962
1070,0.0200562328139,157.591559228
1080,0.02172040928,159.00645796
1090,0.020230850834,160.399390014
1100,0.0207379140809,161.792039417
1110,0.0195360551716,163.180806978
1120,0.020773430846,164.581433384
1130,0.0196334499651,166.008875407
1140,0.019133350234,167.404118212
1150,0.0196136561186,168.796749211
1160,0.0204756369432,170.187978999
1170,0.0210164055487,171.569157033
1180,0.019874578794,172.975286351
1190,0.0209416035829,174.373534658
1200,0.0205614900372,175.771470332
1210,0.0193486686216,177.184033812
1220,0.019031088198,178.589836931
1230,0.0194902852305,179.977143587
1240,0.0195362653831,181.372736514
1250,0.0194725063763,182.756475943
1260,0.0203399907325,184.144528235
1270,0.0197178661429,185.533901364
1280,0.0204607989664,186.92596526
1290,0.0200999816064,188.3147322
1300,0.0203454878369,189.700931217
1310,0.0199254663672,191.088096748
1320,0.0200088686671,192.483239878
1330,0.0200654613353,193.873773185
1340,0.0203481913572,195.2770907
1350,0.0200623962815,196.696079263
1360,0.0200116171979,198.083989131
1370,0.0199586845672,199.496386663
1380,0.0203984795502,200.88091177
1390,0.021549481968,202.271401979
1400,0.0197223487405,203.661840647
1410,0.0202797901207,205.050324438
1420,0.019984683672,206.445986886
1430,0.020046689863,207.83707801
1440,0.0210031310288,209.234103948
1450,0.0210250720574,210.646179463
1460,0.0208446882199,212.055333849
1470,0.020240259302,213.464331698
1480,0.020751385879,214.919188403
1490,0.0205564452355,216.309673967
1500,0.0193717703658,217.720455367
1510,0.0208924845332,219.118389884
1520,0.0223317391921,220.51318857
1530,0.0194456573377,221.934180819
1540,0.0205885461319,223.499554956
1550,0.0188817864267,225.05701042
1560,0.0216111783438,226.510554225
1570,0.019253971689,227.906453612
1580,0.0183048769296,229.316837836
1590,0.0210335282884,230.723180678
1600,0.020327521792,232.11350357
1610,0.0191714646915,233.529317143
1620,0.0190642029131,234.940110447
1630,0.0208434231404,236.328082342
1640,0.0195572507163,237.716122445
1650,0.0202682496106,239.105713622
1660,0.0205555732917,240.497203086
1670,0.0209939589388,241.903061872
1680,0.0194638522007,243.293077844
1690,0.019934585522,244.69468951
1700,0.020289174123,246.094049187
1710,0.0190449532117,247.47552275
1720,0.0206896158441,248.868790576
1730,0.0196333273614,250.259097249
1740,0.019652328312,251.654188957
1750,0.0196721659696,253.036621795
1760,0.0199983130328,254.429679941
1770,0.0192431523699,255.875869382
1780,0.0188592817229,257.259862976
1790,0.019762718431,258.662588947
