iterations,fitness,time
114,2176.10276009,0.000971404
115,2180.27833347,0.000976074
116,2327.13044349,0.000980638
117,2335.82716022,0.00098512
118,2335.82716022,0.000990591
119,2355.84853509,0.00099516
120,2448.50935368,0.001002149
121,2551.16729185,0.001006629
122,2523.7059499,0.001011927
123,2425.26105227,0.001017185
124,2425.26105227,0.001025075
125,2425.72503467,0.00102966
126,2425.72503467,0.001034697
127,2425.32280948,0.001047139
128,2338.28570015,0.001053424
129,2341.40943294,0.001058006
130,2292.72315452,0.001063279
131,2281.85764109,0.00106845
132,2323.62785943,0.001072906
133,2323.62785943,0.00107822
134,2323.49378437,0.001083454
135,2372.17871686,0.001087939
136,2362.16802943,0.001093128
137,2229.07197017,0.001098253
138,2372.90649476,0.001102614
139,2381.70749692,0.001106976
140,2470.43820309,0.001111359
141,2559.16890927,0.001115516
142,2426.07285001,0.001120394
143,2426.07285001,0.00112531
144,2426.07285001,0.001130276
145,2475.25037427,0.001134348
146,2446.53867204,0.001139172
147,2369.04322707,0.001143921
148,2273.57787433,0.001148705
149,2302.59024411,0.001155799
150,2271.70330458,0.001162305
151,2233.86033608,0.001168221
152,2233.86033608,0.00117735
153,2233.86033608,0.001182769
154,2250.17477878,0.001187501
155,2250.17477878,0.001192854
156,2250.17477878,0.001201754
157,2250.17477878,0.00122852
158,2320.29653738,0.001234316
159,2435.17141757,0.001239287
160,2462.63275953,0.001243772
161,2462.40076833,0.001249365
162,2385.81751487,0.001254296
163,2336.45969251,0.001258938
164,2388.17722125,0.001263117
165,2248.59405808,0.001267942
166,2248.59405808,0.001272768
167,2238.50564136,0.001277497
168,2238.63971642,0.00128147
169,2241.5733838,0.001285585
170,2241.5733838,0.001290376
171,2241.84153393,0.001295748
172,2224.44810046,0.001303573
173,2163.15125207,0.001309762
174,2177.07465818,0.001314537
175,2177.07465818,0.001322564
176,2310.17071745,0.001328003
177,2196.19835288,0.001333758
178,2196.19835288,0.001339108
179,2196.19835288,0.001344284
180,2149.67063182,0.001349489
181,2211.8972938,0.001354107
182,2209.80950711,0.001358964
183,2209.80950711,0.001363854
184,2154.11588266,0.001368756
185,2154.11588266,0.00137355
186,2252.83152737,0.001377515
187,2205.09885101,0.001382721
188,2155.74102865,0.001387518
189,2139.34852056,0.001393342
190,2149.35920799,0.00139774
191,2081.23279794,0.001402792
192,2008.20539919,0.001407714
193,2008.20539919,0.00141262
194,1931.62214574,0.001417661
195,1911.60077087,0.001422503
196,1911.33262075,0.001427282
197,1733.8712084,0.001435047
198,1766.46774869,0.001440046
199,1753.5383665,0.00144584
200,1718.2657667,0.001451163
201,1718.2657667,0.001456258
202,1786.39217676,0.001460478
203,1786.39217676,0.001465438
204,1760.72769222,0.001470288
205,1769.42440895,0.00147468
206,1720.06658659,0.001479782
207,1576.232062,0.001489498
208,1567.53534527,0.001495985
209,1567.53534527,0.001505582
210,1546.79312461,0.001513142
211,1546.79312461,0.001519382
212,1546.79312461,0.001525026
213,1546.67712901,0.001530566
214,1579.30601441,0.001535081
215,1579.30601441,0.001540348
216,1553.64152987,0.001547958
217,1553.64152987,0.001553581
218,1478.83812947,0.001559145
219,1669.76883494,0.001563435
220,1689.7902098,0.001567471
221,1739.14803215,0.001571306
222,1739.14803215,0.001575911
223,1664.34463176,0.001580406
224,1638.68014722,0.001585163
225,1622.28763913,0.00158996
226,1650.97598564,0.001593956
227,1618.19096946,0.001598936
228,1618.19096946,0.001603742
229,1618.19096946,0.001608538
230,1650.97598564,0.001612432
231,1650.97598564,0.001617108
232,1564.84087894,0.001621829
233,1641.4241324,0.001625815
234,1670.53912566,0.001629805
235,1769.25477037,0.001633709
236,1802.03978655,0.001637791
237,1897.92946961,0.001641989
238,1898.16146081,0.001646331
239,1921.67652734,0.001650322
240,1959.51949584,0.001654127
241,2057.96439347,0.001658032
242,2025.14942759,0.001665574
243,2005.73943209,0.001670423
244,2010.08779046,0.00167473
245,1961.40151204,0.001680953
246,1961.40151204,0.001686158
247,1887.25010267,0.001691349
248,1887.25010267,0.001696368
249,1887.25010267,0.0017012
250,1962.05350307,0.001705376
251,2050.78420925,0.001709561
252,2059.9379899,0.001713736
253,2059.9379899,0.001718731
254,1991.81157984,0.001723511
255,1980.05404657,0.00174558
256,1961.13256232,0.001751888
257,1978.16416484,0.00175716
258,1978.16416484,0.001765474
259,2064.29927153,0.001772001
260,2064.29927153,0.001808249
261,2149.77854496,0.001812315
262,2175.4430295,0.001816141
263,2175.4430295,0.001819661
264,2175.4430295,0.00182311
265,2175.2110383,0.001826446
266,2175.2110383,0.00182992
267,2175.2110383,0.001833489
268,2361.32192254,0.0018371
269,2361.32192254,0.00184076
270,2361.32192254,0.001844167
271,2361.20592694,0.001848043
272,2361.20592694,0.001851704
273,2361.20592694,0.001856937
274,2374.25100203,0.001861839
275,2352.51997517,0.00186577
276,2383.4069147,0.001869344
277,2432.76473706,0.00187281
278,2432.76473706,0.001876748
279,2451.68622131,0.001880262
280,2451.68622131,0.00188416
281,2499.63106284,0.001887711
282,2499.63106284,0.00189143
283,2513.55446895,0.0018949
284,2523.56515638,0.001900894
285,2490.93627098,0.001939049
286,2481.78249033,0.001943777
287,2481.78249033,0.001947996
288,2473.0857736,0.001951967
289,2444.39742709,0.001955936
290,2367.81417363,0.001959762
291,2367.81417363,0.001963578
292,2368.08232375,0.001967217
293,2368.08232375,0.001971148
294,2367.94824869,0.001974767
295,2440.97564743,0.001978312
296,2473.79061331,0.001982984
297,2498.13307956,0.00198649
298,2392.95044166,0.001993089
299,2355.54874146,0.001999331
300,2322.76372529,0.002004825
301,2313.96272313,0.002009968
302,2313.82864807,0.002014257
303,2307.565288,0.002018133
304,2245.79140894,0.002025109
305,2245.79140894,0.002063276
306,2245.79140894,0.002077051
307,2274.80377872,0.002084712
308,2283.60478087,0.002090657
309,2092.67407541,0.002095691
310,2094.7618621,0.002099851
311,2168.91327147,0.002120098
312,2169.31549665,0.002125867
313,2169.31549665,0.002141241
314,2120.62921823,0.002150085
315,2046.47780887,0.002157079
316,2050.82616723,0.002161569
317,1964.69106054,0.002165753
318,1964.69106054,0.002170863
319,1964.69106054,0.002174733
320,1962.60327385,0.00217847
321,1962.60327385,0.0021822
322,1956.73593908,0.002185843
323,1965.08708584,0.002192235
324,2039.89048624,0.002197028
325,1991.9456447,0.002201807
326,1988.82191192,0.002206365
327,1980.47076516,0.002214138
328,1977.53709777,0.002221478
329,2001.0521643,0.002225413
330,1854.20005428,0.002229295
331,1868.54422753,0.002233105
332,1858.45581081,0.002255901
333,1844.11163756,0.002261018
334,1865.84266442,0.002264716
335,1916.93747196,0.002271982
336,1955.22909869,0.002302617
337,1925.1970364,0.002309615
338,1960.2579157,0.002315331
339,1998.54954243,0.002319702
340,1998.54954243,0.002323666
341,1998.54954243,0.002327727
342,1995.61587504,0.002331707
343,2039.98122813,0.002335677
344,2030.61002977,0.00234172
345,2019.74451634,0.002346265
346,2019.74451634,0.002357929
347,2019.74451634,0.002362028
348,2032.23944749,0.002366065
349,1946.76017406,0.002370115
350,1966.9370075,0.002377534
351,2157.86771296,0.002381332
352,2194.94341765,0.002388577
353,2203.7444198,0.002395654
354,2214.60993323,0.002399316
355,2214.60993323,0.002403045
356,2197.57833072,0.002406739
357,2218.32055138,0.002410488
358,2171.29041831,0.00243311
359,2171.29041831,0.002439015
360,2171.40641391,0.002445125
361,2171.40641391,0.00244952
362,2171.40641391,0.002453339
363,2171.75440071,0.002457007
364,2208.83010539,0.00246058
365,2159.87940205,0.002464159
366,2176.19384475,0.002467568
367,2208.97886093,0.002471043
368,2215.242221,0.002474533
369,2362.09433102,0.002478041
370,2362.09433102,0.002481989
371,2362.09433102,0.002485629
372,2355.84686545,0.002489487
373,2355.84686545,0.002493319
374,2355.44464027,0.00249695
375,2355.44464027,0.002505756
376,2307.7119639,0.002510016
377,2307.7119639,0.002513942
378,2304.58823111,0.002517686
379,2304.58823111,0.002521447
380,2255.63752777,0.002525882
381,2267.39506104,0.002529718
382,2267.39506104,0.002533551
383,2264.46139365,0.002538769
384,2264.46139365,0.002545263
385,2264.46139365,0.002549479
386,2264.46139365,0.002553602
387,2264.46139365,0.00255741
388,2264.46139365,0.002561302
389,2264.46139365,0.002565077
390,2264.46139365,0.002568857
391,2264.46139365,0.002576953
392,2264.46139365,0.002581891
393,2254.7563959,0.00258716
394,2254.7563959,0.002595372
395,2237.72479339,0.002600302
396,2323.85990008,0.002604353
397,2323.85990008,0.002608201
398,2359.13249988,0.002611756
399,2359.13249988,0.00261548
400,2364.99983465,0.002619087
401,2364.99983465,0.002622785
402,2362.91204796,0.002627673
403,2362.91204796,0.002635079
404,2362.91204796,0.00264215
405,2362.44806556,0.002648049
406,2362.44806556,0.002654671
407,2362.44806556,0.002661266
408,2362.44806556,0.002667879
409,2432.56982416,0.002673889
410,2432.56982416,0.002680468
411,2442.58051159,0.002686784
412,2442.58051159,0.00269349
413,2442.69650719,0.002700788
414,2442.69650719,0.002706647
415,2442.69650719,0.002713588
416,2481.44422968,0.0027198
417,2481.44422968,0.002724164
418,2481.7123798,0.002727964
419,2481.7123798,0.002732042
420,2481.7123798,0.002739981
421,2481.7123798,0.002744653
422,2491.72306723,0.00274857
423,2491.72306723,0.002752193
424,2589.09562406,0.002755557
425,2589.09562406,0.002759092
426,2650.39247246,0.002762414
427,2650.39247246,0.002767906
428,2650.39247246,0.00277226
429,2650.39247246,0.002776103
430,2650.39247246,0.002779958
431,2650.39247246,0.002783623
432,2747.76502929,0.002811688
433,2747.76502929,0.00281534
434,2747.76502929,0.002820671
435,2747.76502929,0.002826773
436,2747.76502929,0.002833531
437,2747.76502929,0.002850469
438,2747.76502929,0.002856863
439,2747.76502929,0.002862054
440,2747.76502929,0.002865906
441,2747.76502929,0.002869713
442,2747.76502929,0.002897849
443,2747.76502929,0.002911381
444,2747.76502929,0.002914975
445,2747.76502929,0.00291938
446,2747.76502929,0.002924036
447,2747.76502929,0.002927673
448,2767.94186273,0.002931331
449,2767.94186273,0.002934546
450,2767.94186273,0.002937678
451,2767.94186273,0.002940999
452,2767.94186273,0.002944195
453,2786.86334698,0.002947385
454,2796.87403441,0.002950528
455,2796.87403441,0.002953653
456,2796.87403441,0.002956916
457,2796.87403441,0.002960162
458,2811.21820766,0.002963561
459,2811.21820766,0.002966786
460,2811.21820766,0.002970992
461,2811.21820766,0.002974486
462,2811.21820766,0.002977642
463,2811.21820766,0.002980817
464,2824.14758985,0.002983868
465,2824.14758985,0.00298698
466,2824.14758985,0.002990556
467,2824.14758985,0.002993722
468,2824.14758985,0.00299881
469,2824.14758985,0.003002783
470,2824.14758985,0.003006154
471,2824.14758985,0.003010967
472,2824.14758985,0.003015913
473,2824.14758985,0.003019797
474,2868.51294294,0.003025947
475,2868.51294294,0.003028977
476,2868.51294294,0.00303224
477,2868.51294294,0.003035319
478,2868.51294294,0.003040515
479,2868.51294294,0.003044664
480,2868.51294294,0.003048153
481,2868.51294294,0.003051758
482,2868.51294294,0.003055108
483,2982.48530751,0.003058304
484,2982.48530751,0.003061786
485,2982.48530751,0.00306507
486,2982.7172987,0.003068224
487,2982.7172987,0.003071607
488,3080.61870539,0.003078835
489,3080.61870539,0.003082739
490,3080.61870539,0.003086162
491,3080.61870539,0.003092179
492,3080.61870539,0.003095519
493,3080.50270979,0.003098766
494,3108.34952202,0.003101863
495,3108.34952202,0.003118799
496,3108.34952202,0.003122742
497,3108.34952202,0.003126108
498,3108.34952202,0.003129309
499,3108.34952202,0.003132721
500,3108.34952202,0.003135792
501,3108.34952202,0.003138757
502,3108.48359708,0.003141612
503,3108.48359708,0.003144832
504,3108.48359708,0.003147947
505,3108.48359708,0.003152655
506,3110.57138377,0.003156127
507,3110.57138377,0.003159517
508,3110.57138377,0.003162625
509,3110.80337497,0.003165553
510,3110.80337497,0.003168914
511,3110.80337497,0.003172056
512,3131.23565776,0.003174928
513,3131.23565776,0.003177941
514,3131.23565776,0.003181159
515,3131.23565776,0.003184225
516,3131.23565776,0.003187498
517,3182.56462685,0.003190592
518,3182.56462685,0.003193851
519,3182.56462685,0.00319704
520,3182.56462685,0.003200404
521,3259.14788031,0.003203613
522,3259.14788031,0.003206685
523,3259.14788031,0.003209929
524,3259.14788031,0.003214733
525,3259.14788031,0.003218314
526,3259.14788031,0.003221607
527,3259.14788031,0.003224486
528,3259.14788031,0.003227444
529,3259.14788031,0.003230719
530,3259.14788031,0.003236221
531,3259.14788031,0.003243039
532,3259.14788031,0.0032472
533,3259.14788031,0.003250549
534,3259.14788031,0.00325379
535,3259.14788031,0.003256912
536,3259.14788031,0.003263147
537,3259.14788031,0.003266383
538,3268.51907867,0.003269387
539,3268.51907867,0.003274165
540,3268.51907867,0.00327789
541,3268.51907867,0.003281221
542,3284.83352137,0.003284471
543,3284.83352137,0.003287748
544,3284.83352137,0.003290985
545,3284.83352137,0.00329424
546,3284.83352137,0.003297463
547,3284.83352137,0.003300585
548,3284.83352137,0.00330459
549,3284.83352137,0.003309902
550,3284.83352137,0.003314986
551,3284.83352137,0.003322229
552,3284.83352137,0.003326922
553,3284.83352137,0.003335639
554,3284.83352137,0.00334145
555,3284.83352137,0.003346446
556,3284.83352137,0.00335229
557,3284.83352137,0.003356499
558,3284.83352137,0.003359685
559,3284.83352137,0.003365355
560,3284.83352137,0.003370595
561,3284.83352137,0.003374031
562,3284.83352137,0.003380896
563,3284.83352137,0.003384376
564,3284.83352137,0.003387794
565,3284.83352137,0.003393832
566,3284.83352137,0.003399739
567,3284.83352137,0.003405957
568,3284.83352137,0.003409133
569,3284.83352137,0.00341245
570,3284.83352137,0.003417405
571,3284.83352137,0.003421093
572,3284.83352137,0.00342477
573,3284.83352137,0.003427932
574,3284.83352137,0.003431181
575,3284.83352137,0.003434472
576,3284.83352137,0.003437538
577,3284.83352137,0.003440589
578,3284.83352137,0.003443703
579,3284.83352137,0.00344685
580,3284.83352137,0.003449941
581,3284.83352137,0.003455384
582,3284.83352137,0.003459268
583,3284.83352137,0.003464441
584,3284.83352137,0.003468418
585,3284.83352137,0.003471915
586,3284.83352137,0.00347526
587,3284.83352137,0.00348013
588,3284.83352137,0.003485542
589,3284.83352137,0.003489163
590,3284.83352137,0.003494152
591,3284.83352137,0.003497924
592,3284.83352137,0.00350121
593,3284.83352137,0.003504321
594,3284.83352137,0.003507864
595,3284.83352137,0.0035128
596,3284.83352137,0.003516734
597,3284.83352137,0.003520165
598,3284.83352137,0.003526818
599,3284.83352137,0.003530014
600,3284.83352137,0.003535015
601,3284.83352137,0.003538766
602,3284.83352137,0.003542355
603,3284.83352137,0.003545462
604,3284.83352137,0.003548455
605,3284.83352137,0.003551473
606,3284.83352137,0.003554541
607,3284.83352137,0.003557786
608,3284.83352137,0.003560901
609,3284.83352137,0.003564038
610,3284.83352137,0.003569391
611,3284.83352137,0.003572771
612,3284.83352137,0.003576004
613,3284.83352137,0.003579568
614,3284.83352137,0.003583826
615,3284.83352137,0.003587558
616,3284.83352137,0.003591245
617,3284.83352137,0.003597721
618,3284.83352137,0.003603187
619,3284.83352137,0.003608288
620,3284.83352137,0.00361322
621,3284.83352137,0.003618148
622,3284.83352137,0.003634585
623,3284.83352137,0.003639164
624,3284.83352137,0.003644118
625,3284.83352137,0.003647631
626,3284.83352137,0.003652694
627,3284.83352137,0.00365643
628,3284.83352137,0.003660232
629,3284.83352137,0.003663219
630,3284.83352137,0.003666707
631,3284.83352137,0.003672588
632,3284.83352137,0.00367768
633,3284.83352137,0.003692445
634,3284.83352137,0.003696012
635,3284.83352137,0.003699623
636,3284.83352137,0.003704306
637,3284.83352137,0.003708018
638,3284.83352137,0.003713545
639,3284.83352137,0.00371737
640,3284.83352137,0.003722522
641,3284.83352137,0.003726064
642,3284.83352137,0.003729449
643,3284.83352137,0.003732462
644,3284.83352137,0.003737538
645,3284.83352137,0.003741228
646,3284.83352137,0.003744753
647,3284.83352137,0.003751315
648,3284.83352137,0.003754636
649,3284.83352137,0.00375958
650,3284.83352137,0.00376317
651,3284.83352137,0.003766523
652,3284.83352137,0.003774743
653,3284.83352137,0.003778531
654,3284.83352137,0.003785247
655,3284.83352137,0.003788633
656,3284.83352137,0.003795003
657,3284.83352137,0.003798326
658,3284.83352137,0.003803281
659,3284.83352137,0.003806955
660,3284.83352137,0.003810442
661,3284.83352137,0.003813391
662,3284.83352137,0.003816482
663,3284.83352137,0.003821715
664,3284.83352137,0.003825546
665,3284.83352137,0.003831672
666,3284.83352137,0.003834915
667,3284.83352137,0.003841217
668,3284.83352137,0.003855782
669,3284.83352137,0.003859783
670,3284.83352137,0.003863264
671,3284.83352137,0.003866427
672,3284.83352137,0.00386944
673,3284.83352137,0.003872478
674,3284.83352137,0.00387553
675,3284.83352137,0.003878508
676,3284.83352137,0.003881536
677,3284.83352137,0.003884518
678,3284.83352137,0.003887496
679,3284.83352137,0.003890407
680,3284.83352137,0.003893289
681,3284.83352137,0.003896268
682,3284.83352137,0.003899098
683,3284.83352137,0.00390197
684,3284.83352137,0.003905047
685,3293.98730202,0.003907981
686,3293.98730202,0.003910831
687,3293.98730202,0.00391382
688,3293.98730202,0.003916644
689,3293.98730202,0.003919481
690,3293.98730202,0.003922511
691,3293.98730202,0.003925554
692,3293.98730202,0.003928546
693,3293.98730202,0.00393146
694,3293.98730202,0.003934338
695,3293.98730202,0.00393715
696,3293.98730202,0.003940044
697,3293.98730202,0.003942987
698,3293.98730202,0.003945784
699,3293.98730202,0.003948905
700,3293.98730202,0.003951984
701,3293.98730202,0.003955145
702,3293.98730202,0.003958119
703,3293.98730202,0.003962627
704,3293.98730202,0.00396621
705,3293.98730202,0.003969397
706,3293.98730202,0.003972281
707,3293.98730202,0.003977271
708,3293.98730202,0.003981005
709,3293.98730202,0.003984389
710,3293.98730202,0.003987694
711,3293.98730202,0.003990758
712,3293.98730202,0.003994064
713,3293.98730202,0.003997115
714,3293.98730202,0.004000288
715,3293.98730202,0.004003312
716,3293.98730202,0.004006415
717,3293.98730202,0.004010942
718,3293.98730202,0.004014449
719,3293.98730202,0.004017683
720,3293.98730202,0.004020875
721,3293.98730202,0.004023976
722,3293.98730202,0.004026915
723,3293.98730202,0.004029908
724,3293.98730202,0.004033963
725,3293.98730202,0.004037375
726,3293.98730202,0.004040654
727,3293.98730202,0.004043965
728,3293.98730202,0.004046963
729,3293.98730202,0.004050107
730,3293.98730202,0.004055674
731,3293.98730202,0.004061844
732,3293.98730202,0.004066864
733,3293.98730202,0.004070616
734,3293.98730202,0.004074903
735,3293.98730202,0.004078803
736,3293.98730202,0.004082065
737,3293.98730202,0.004088174
738,3293.98730202,0.004093157
739,3293.98730202,0.004096683
740,3293.98730202,0.004099988
741,3293.98730202,0.004103128
742,3293.98730202,0.004106393
743,3293.98730202,0.004109464
744,3293.98730202,0.004114856
745,3293.98730202,0.004118741
746,3293.98730202,0.004123243
747,3293.98730202,0.00412672
748,3293.98730202,0.004129922
749,3293.98730202,0.004132875
750,3293.98730202,0.004138781
751,3293.98730202,0.004142754
752,3293.98730202,0.004203904
753,3293.98730202,0.004209584
754,3293.98730202,0.004224686
755,3293.98730202,0.00422979
756,3293.98730202,0.004234003
757,3293.98730202,0.004237597
758,3293.98730202,0.00424105
759,3293.98730202,0.004244181
760,3293.98730202,0.004247275
761,3293.98730202,0.004250586
762,3293.98730202,0.004253877
763,3293.98730202,0.004257159
764,3293.98730202,0.004260213
765,3293.98730202,0.004263346
766,3293.98730202,0.004266555
767,3293.98730202,0.004269548
768,3293.98730202,0.004274119
769,3293.98730202,0.004277668
770,3293.98730202,0.004281759
771,3293.98730202,0.004284916
772,3293.98730202,0.004288125
773,3293.98730202,0.004291039
774,3293.98730202,0.004295505
775,3293.98730202,0.004298774
776,3293.98730202,0.004301861
777,3293.98730202,0.004304845
778,3293.98730202,0.004307797
779,3293.98730202,0.004310746
780,3293.98730202,0.004313597
781,3293.98730202,0.004316364
782,3293.98730202,0.00432097
783,3293.98730202,0.004326311
784,3293.98730202,0.004329433
785,3293.98730202,0.004334395
786,3293.98730202,0.004339353
787,3293.98730202,0.004344316
788,3293.98730202,0.004348661
789,3293.98730202,0.004353812
790,3293.98730202,0.004362337
791,3293.98730202,0.004368503
792,3293.98730202,0.004382675
793,3293.98730202,0.004388581
794,3293.98730202,0.004393042
795,3293.98730202,0.004396899
796,3293.98730202,0.00440087
797,3293.98730202,0.004404346
798,3293.98730202,0.004414031
799,3293.98730202,0.004418286
800,3293.98730202,0.004421641
801,3293.98730202,0.004426685
802,3293.98730202,0.004430312
803,3293.98730202,0.004433629
804,3293.98730202,0.004439264
805,3293.98730202,0.004443537
806,3293.98730202,0.00444927
807,3293.98730202,0.004453933
808,3293.98730202,0.004460924
809,3293.98730202,0.004464917
810,3293.98730202,0.004468058
811,3293.98730202,0.004471101
812,3293.98730202,0.004474012
813,3293.98730202,0.004477031
814,3293.98730202,0.004480856
815,3293.98730202,0.004484323
816,3293.98730202,0.004487502
817,3293.98730202,0.004490632
818,3293.98730202,0.004493644
819,3293.98730202,0.004496752
820,3293.98730202,0.004501138
821,3293.98730202,0.004504292
822,3293.98730202,0.004508989
823,3293.98730202,0.004520543
824,3293.98730202,0.004524844
825,3293.98730202,0.00452822
826,3293.98730202,0.004533662
827,3293.98730202,0.004540021
828,3293.98730202,0.00454478
829,3293.98730202,0.00454821
830,3293.98730202,0.004551556
831,3293.98730202,0.004554765
832,3293.98730202,0.004557833
833,3293.98730202,0.004560887
834,3293.98730202,0.00456587
835,3293.98730202,0.004569367
836,3293.98730202,0.004573211
837,3293.98730202,0.004576475
838,3293.98730202,0.004579589
839,3293.98730202,0.004582702
840,3293.98730202,0.004585836
841,3293.98730202,0.004588925
842,3293.98730202,0.004592034
843,3293.98730202,0.004595213
844,3293.98730202,0.004598468
845,3293.98730202,0.004601634
846,3293.98730202,0.004604652
847,3293.98730202,0.004611331
848,3293.98730202,0.004614329
849,3293.98730202,0.004617355
850,3293.98730202,0.004620331
851,3293.98730202,0.004623282
852,3293.98730202,0.004626209
853,3293.98730202,0.004629104
854,3293.98730202,0.00466824
855,3293.98730202,0.004672809
856,3293.98730202,0.004676295
857,3293.98730202,0.004679487
858,3293.98730202,0.004682519
859,3293.98730202,0.004687247
860,3293.98730202,0.004690956
861,3293.98730202,0.004694043
862,3293.98730202,0.004697046
863,3293.98730202,0.004700065
864,3293.98730202,0.004703049
865,3293.98730202,0.004707342
866,3293.98730202,0.004710673
867,3293.98730202,0.004715277
868,3293.98730202,0.004720382
869,3293.98730202,0.00472529
870,3293.98730202,0.004729886
871,3293.98730202,0.004734323
872,3293.98730202,0.004739074
873,3293.98730202,0.004743294
874,3293.98730202,0.004747758
875,3293.98730202,0.0047539
876,3293.98730202,0.004760035
877,3293.98730202,0.004765734
878,3293.98730202,0.004771311
879,3293.98730202,0.004776896
880,3293.98730202,0.004782811
881,3293.98730202,0.004788213
882,3293.98730202,0.004793324
883,3293.98730202,0.004797195
884,3293.98730202,0.004803388
885,3293.98730202,0.004807408
886,3293.98730202,0.004811653
887,3293.98730202,0.004814964
888,3293.98730202,0.004818234
889,3293.98730202,0.004821091
890,3293.98730202,0.004826007
891,3293.98730202,0.004830066
892,3293.98730202,0.004835305
893,3293.98730202,0.004838965
894,3293.98730202,0.00484389
895,3293.98730202,0.004847869
896,3293.98730202,0.004868443
897,3293.98730202,0.004872959
898,3293.98730202,0.004876958
899,3293.98730202,0.004880221
900,3293.98730202,0.00488343
901,3293.98730202,0.004887291
902,3293.98730202,0.004890544
903,3293.98730202,0.004893766
904,3293.98730202,0.004897041
905,3293.98730202,0.004900202
906,3293.98730202,0.004903506
907,3293.98730202,0.004906869
908,3293.98730202,0.004910123
909,3293.98730202,0.004913175
910,3293.98730202,0.004918307
911,3293.98730202,0.004922238
912,3293.98730202,0.004939095
913,3293.98730202,0.004942729
914,3293.98730202,0.004946189
915,3293.98730202,0.004951049
916,3293.98730202,0.004954952
917,3293.98730202,0.004960205
918,3293.98730202,0.004964097
919,3293.98730202,0.004981207
920,3293.98730202,0.004986415
921,3293.98730202,0.004991822
922,3293.98730202,0.004996592
923,3293.98730202,0.005015058
924,3293.98730202,0.005018811
925,3293.98730202,0.00502177
926,3293.98730202,0.005026575
927,3293.98730202,0.005030084
928,3293.98730202,0.005034726
929,3293.98730202,0.005039016
930,3293.98730202,0.005042466
