iterations,fitness,time
294,3653.30954586,0.79202736
295,3656.43327865,0.794115079
296,3653.30954586,0.79614251
297,3651.64042931,0.79830597
298,3644.67574538,0.800382131
299,3653.30954586,0.8023745
300,3653.71177104,0.804605716
301,3647.79947817,0.806604775
302,3641.95423778,0.808622775
303,3651.64042931,0.810726672
304,3647.79947817,0.813129941
305,3647.79947817,0.815316302
306,3651.56270003,0.817296835
307,3653.30954586,0.819373609
308,3647.79947817,0.821378089
309,3647.79947817,0.823527499
310,3647.79947817,0.825600336
311,3651.56270003,0.827818698
312,3647.93355323,0.830011491
313,3647.79947817,0.831998908
314,3647.79947817,0.834064155
315,3657.8101656,0.836240945
316,3653.30954586,0.838304887
317,3647.79947817,0.840410473
318,3644.48567998,0.842378661
319,3644.48567998,0.844476399
320,3644.48567998,0.846550876
321,3651.56270003,0.848583006
322,3651.56270003,0.850541592
323,3647.79947817,0.85253764
324,3644.48567998,0.85452821
325,3641.82016272,0.856740756
326,3641.55201259,0.85870438
327,3641.55201259,0.860749271
328,3641.95423778,0.862853572
329,3651.56270003,0.864869774
330,3644.48567998,0.866803798
331,3651.56270003,0.868784322
332,3644.67574538,0.870837935
333,3647.79947817,0.8728824
334,3641.55201259,0.8749629
335,3651.64042931,0.877694706
336,3653.30954586,0.879656348
337,3641.95423778,0.881676683
338,3647.79947817,0.883653092
339,3647.79947817,0.885738694
340,3644.67574538,0.887803137
341,3641.82016272,0.889766733
342,3644.48567998,0.891845837
343,3651.64042931,0.893857749
344,3647.79947817,0.895946629
345,3644.9438955,0.897911235
346,3644.9438955,0.899970372
347,3653.30954586,0.902016619
348,3653.30954586,0.904011368
349,3656.56735371,0.906109786
350,3647.79947817,0.908413853
351,3645.72758598,0.910404728
352,3645.72758598,0.912407311
353,3651.64042931,0.914543258
354,3654.7641621,0.916641899
355,3647.79947817,0.918676648
356,3645.72758598,0.920749211
357,3653.30954586,0.922813314
358,3651.56270003,0.924785899
359,3653.30954586,0.92676811
360,3653.30954586,0.928807442
361,3651.64042931,0.93093623
362,3644.67574538,0.932910842
363,3651.64042931,0.934997037
364,3651.64042931,0.937008005
365,3653.30954586,0.939333691
366,3651.64042931,0.941482
367,3647.91547377,0.943575361
368,3651.64042931,0.945527927
369,3657.65590369,0.947559238
370,3651.64042931,0.949614279
371,3645.72758598,0.951682398
372,3647.79947817,0.953675522
373,3653.30954586,0.956024255
374,3651.64042931,0.958095354
375,3653.30954586,0.960745875
376,3651.64042931,0.963330125
377,3641.66800819,0.965685325
378,3641.68608766,0.967890741
379,3645.72758598,0.969987164
380,3651.56270003,0.972116126
381,3641.55201259,0.974102996
382,3653.30954586,0.97629742
383,3653.30954586,0.978497788
384,3644.48567998,0.980644892
385,3641.82016272,0.982796865
386,3647.79947817,0.984788205
387,3647.79947817,0.986780521
388,3647.79947817,0.988771159
389,3653.30954586,0.990927335
390,3651.64042931,0.992992301
391,3645.72758598,0.995034473
392,3645.72758598,0.997075069
393,3645.72758598,0.999123491
394,3645.72758598,1.001150628
395,3653.30954586,1.003219621
396,3651.64042931,1.005167146
397,3653.30954586,1.007267694
398,3647.79947817,1.009278595
399,3653.30954586,1.011212859
400,3647.79947817,1.013175455
401,3647.79947817,1.015198314
402,3653.30954586,1.017339854
403,3653.30954586,1.019458787
404,3653.30954586,1.021476214
405,3653.30954586,1.023513186
406,3653.30954586,1.025501533
407,3655.39733255,1.027558702
408,3663.32023329,1.029568909
409,3653.30954586,1.031648251
410,3653.30954586,1.033619694
411,3641.55201259,1.035648258
412,3651.64042931,1.037763505
413,3653.30954586,1.039765604
414,3651.64042931,1.041708678
415,3644.48567998,1.043894189
416,3653.30954586,1.046045633
417,3651.64042931,1.048073507
418,3643.63979928,1.050602906
419,3653.30954586,1.052695129
420,3647.79947817,1.054736041
421,3653.30954586,1.056842374
422,3653.30954586,1.058933412
423,3643.63979928,1.060884006
424,3644.48567998,1.062854668
425,3641.66800819,1.06484432
426,3651.56270003,1.067027192
427,3643.63979928,1.069089334
428,3643.63979928,1.071193598
429,3651.64042931,1.073303543
430,3642.07023338,1.075381663
431,3651.64042931,1.077443814
432,3645.72758598,1.079384748
433,3651.56270003,1.081378744
434,3651.56270003,1.083560946
435,3653.30954586,1.085583411
436,3651.64042931,1.087704689
437,3651.64042931,1.089726542
438,3651.64042931,1.091813893
439,3653.30954586,1.093957259
440,3653.30954586,1.095902235
441,3663.20423769,1.097861054
442,3653.30954586,1.099850469
443,3653.30954586,1.101976342
444,3663.20423769,1.10391531
445,3647.79947817,1.105876158
446,3651.64042931,1.107958817
447,3651.64042931,1.110080516
448,3651.77450438,1.113527652
449,3651.56270003,1.115657807
450,3651.56270003,1.117792016
451,3651.56270003,1.120043859
452,3651.56270003,1.121960767
453,3644.48567998,1.124033042
454,3653.30954586,1.126226406
455,3644.48567998,1.128240837
456,3644.48567998,1.130285944
457,3646.34147547,1.132303315
458,3653.30954586,1.134407125
459,3641.95423778,1.136437042
460,3641.68608766,1.138466546
461,3645.72758598,1.140401269
462,3647.95163269,1.14237901
463,3647.79947817,1.144401164
464,3651.56270003,1.146438589
465,3651.56270003,1.148453946
466,3651.56270003,1.150664888
467,3651.64042931,1.152841758
468,3651.64042931,1.154920661
469,3651.69677509,1.15696375
470,3653.30954586,1.158906625
471,3645.72758598,1.160988209
472,3653.30954586,1.163061299
473,3645.72758598,1.16503058
474,3653.30954586,1.167003404
475,3641.66800819,1.168953657
476,3641.95423778,1.170988549
477,3651.64042931,1.173124886
478,3644.48567998,1.175449845
479,3651.64042931,1.177498216
480,3651.64042931,1.179615876
481,3651.64042931,1.181746535
482,3651.64042931,1.183770263
483,3651.64042931,1.185804475
484,3651.64042931,1.187796909
485,3651.64042931,1.189738207
486,3651.64042931,1.191677463
487,3651.64042931,1.193756426
488,3651.64042931,1.195890303
489,3651.75642491,1.19804624
490,3651.75642491,1.200103287
491,3651.75642491,1.20211866
492,3651.64042931,1.204061481
493,3653.30954586,1.206051964
494,3653.30954586,1.208091602
495,3653.30954586,1.210207102
496,3653.30954586,1.212232786
497,3653.71177104,1.214185269
498,3653.71177104,1.216320358
499,3647.79947817,1.218370076
500,3651.64042931,1.220340218
501,3658.79517865,1.222405852
502,3641.55201259,1.224475814
503,3647.79947817,1.226487705
504,3651.64042931,1.22855764
505,3651.64042931,1.230637263
506,3647.79947817,1.232780279
507,3663.39796258,1.234810952
508,3651.64042931,1.23677392
509,3651.64042931,1.238830468
510,3651.64042931,1.240909121
511,3651.64042931,1.242930005
512,3653.30954586,1.245135494
513,3651.64042931,1.247127354
514,3653.30954586,1.249246003
515,3653.30954586,1.252024149
516,3653.30954586,1.254357341
517,3653.30954586,1.256485331
518,3653.30954586,1.258544592
519,3644.48567998,1.260616468
520,3641.68608766,1.262602452
521,3643.63979928,1.264576134
522,3641.95423778,1.266669881
523,3653.30954586,1.270181197
524,3651.56270003,1.272462989
525,3644.67574538,1.274671661
526,3641.82016272,1.276731187
527,3641.83824218,1.278790498
528,3641.70416712,1.280886173
529,3647.79947817,1.283029477
530,3653.42554146,1.285093125
531,3645.72758598,1.287195097
532,3645.72758598,1.289168575
533,3645.72758598,1.29132623
534,3645.72758598,1.293481503
535,3645.72758598,1.29551149
536,3651.64042931,1.297501576
537,3644.86581078,1.29954189
538,3644.48567998,1.301541132
539,3653.30954586,1.303662886
540,3653.30954586,1.305694369
541,3644.48567998,1.30761474
542,3651.64042931,1.309680341
543,3647.79947817,1.311676255
544,3651.64042931,1.313772833
545,3651.64042931,1.315936225
546,3651.56270003,1.318052926
547,3653.30954586,1.320201862
548,3653.30954586,1.322480893
549,3653.30954586,1.324534848
550,3653.30954586,1.326479518
551,3653.30954586,1.328528747
552,3653.42554146,1.330588663
553,3653.30954586,1.332638288
554,3656.24321325,1.334630707
555,3656.24321325,1.336553108
556,3656.24321325,1.338572991
557,3653.30954586,1.340507737
558,3644.48567998,1.342478593
559,3651.64042931,1.344496633
560,3651.75642491,1.34665688
561,3651.64042931,1.348735304
562,3651.75642491,1.350782694
563,3641.95423778,1.352763798
564,3644.67574538,1.354858649
565,3651.56270003,1.356795932
566,3641.95423778,1.358825156
567,3651.64042931,1.360876971
568,3653.30954586,1.362906505
569,3657.48511924,1.36491261
570,3655.39733255,1.36689058
571,3641.82016272,1.368862289
572,3653.30954586,1.37098984
573,3647.79947817,1.372928431
574,3654.7641621,1.374943126
575,3651.64042931,1.377019229
576,3651.64042931,1.378984979
577,3651.64042931,1.380942826
578,3643.63979928,1.383014613
579,3644.67574538,1.385116715
580,3645.72758598,1.38710582
581,3651.64042931,1.389101926
582,3644.67574538,1.391061969
583,3643.63979928,1.392999817
584,3653.30954586,1.39514092
585,3653.30954586,1.397057395
586,3653.30954586,1.399192853
587,3653.30954586,1.401201604
588,3653.30954586,1.403146462
589,3653.30954586,1.405192933
590,3651.56270003,1.40723789
591,3651.67869562,1.409347637
592,3653.30954586,1.411335447
593,3651.21471323,1.413372241
594,3653.30954586,1.415395985
595,3654.68643281,1.418734526
596,3651.56270003,1.42102838
597,3645.72758598,1.423196929
598,3653.30954586,1.425357568
599,3653.30954586,1.427282138
600,3643.63979928,1.429214748
601,3651.56270003,1.431228316
602,3653.30954586,1.433194937
603,3653.30954586,1.435162959
604,3653.42554146,1.437114152
605,3653.30954586,1.439263885
606,3653.44362092,1.441376035
607,3653.30954586,1.443395991
608,3653.30954586,1.445806499
609,3653.30954586,1.447904127
610,3657.48511924,1.449976765
611,3657.48511924,1.452115901
612,3657.48511924,1.454294024
613,3657.48511924,1.456437916
614,3657.48511924,1.458438817
615,3653.30954586,1.460468818
616,3651.56270003,1.462566777
617,3651.67869562,1.464612554
618,3651.64042931,1.466636361
619,3641.95423778,1.468699163
620,3653.30954586,1.470804076
621,3651.64042931,1.472839408
622,3644.67574538,1.474952567
623,3644.9438955,1.476980954
624,3641.95423778,1.479118422
625,3653.30954586,1.481119841
626,3644.67574538,1.483256076
627,3651.56270003,1.485398549
628,3647.93355323,1.487605826
629,3653.30954586,1.489621598
630,3647.79947817,1.491763778
631,3651.64042931,1.493827839
632,3644.48567998,1.495789795
633,3644.48567998,1.497959612
634,3644.48567998,1.500080423
635,3644.48567998,1.502173517
636,3647.60941277,1.504335922
637,3653.30954586,1.506388672
638,3653.30954586,1.508319038
639,3644.48567998,1.510541348
640,3653.30954586,1.512722117
641,3651.64042931,1.514760704
642,3651.64042931,1.516918738
643,3651.64042931,1.518877465
644,3647.79947817,1.520952626
645,3647.79947817,1.523140038
646,3647.93355323,1.525102351
647,3641.82016272,1.527087051
648,3651.64042931,1.529105975
649,3651.56270003,1.531138011
650,3641.68608766,1.533198797
651,3647.79947817,1.535335597
652,3653.30954586,1.537349107
653,3653.30954586,1.539618945
654,3659.20902464,1.541647322
655,3653.30954586,1.543709535
656,3653.57769598,1.545678828
657,3655.39733255,1.547629699
658,3643.63979928,1.549641864
659,3653.30954586,1.551833848
660,3655.39733255,1.55385806
661,3653.30954586,1.555946934
662,3657.48511924,1.558055473
663,3653.30954586,1.56009201
664,3651.64042931,1.562035679
665,3643.63979928,1.564111991
666,3651.64042931,1.566221119
667,3644.48567998,1.5682034
668,3654.68643281,1.570327758
669,3644.67574538,1.572389055
670,3656.24321325,1.574411633
671,3641.66800819,1.576437671
672,3642.07023338,1.578382011
673,3644.48567998,1.580531999
674,3641.55201259,1.585930722
675,3651.56270003,1.589411363
676,3645.72758598,1.592817776
677,3641.95423778,1.596442569
678,3641.55201259,1.599928499
679,3653.30954586,1.603489905
680,3656.43327865,1.607177738
681,3653.36378425,1.61069478
682,3642.07023338,1.61432779
683,3641.55201259,1.617831005
684,3641.55201259,1.621447031
685,3641.55201259,1.62490769
686,3644.67574538,1.628386517
687,3651.56270003,1.63184658
688,3651.56270003,1.635303938
689,3651.56270003,1.638848083
690,3653.30954586,1.642386623
691,3653.30954586,1.6459553
692,3653.30954586,1.649538145
693,3657.48511924,1.653110427
694,3653.30954586,1.656545435
695,3653.30954586,1.660117133
696,3653.30954586,1.663509279
697,3651.56270003,1.666958037
698,3647.79947817,1.670447731
699,3647.79947817,1.673076795
700,3651.64042931,1.675089558
701,3641.95423778,1.677085603
702,3643.63979928,1.679052918
703,3653.30954586,1.681087008
704,3647.79947817,1.68317392
705,3651.64042931,1.685277345
706,3641.95423778,1.687273143
707,3647.79947817,1.68933624
708,3644.67574538,1.691332291
709,3648.51669653,1.693412388
710,3647.79947817,1.695401216
711,3653.30954586,1.697445192
712,3653.30954586,1.699511599
713,3653.30954586,1.701468153
714,3653.30954586,1.703388076
715,3653.30954586,1.705442066
716,3656.24321325,1.707494481
717,3645.72758598,1.709542573
718,3651.64042931,1.711605552
719,3651.40843812,1.713639095
720,3651.52443372,1.71567043
721,3651.75642491,1.717789854
722,3651.56270003,1.71984176
723,3653.30954586,1.721848006
724,3653.57769598,1.723925169
725,3653.42554146,1.725890567
726,3651.64042931,1.727903572
727,3653.30954586,1.729974469
728,3651.64042931,1.732141954
729,3645.72758598,1.734142894
730,3653.30954586,1.736255087
731,3641.68608766,1.738177757
732,3641.55201259,1.740198921
733,3651.56270003,1.742142565
734,3641.95423778,1.744318814
735,3651.64042931,1.746434962
736,3651.64042931,1.748387351
737,3647.79947817,1.750379671
738,3645.72758598,1.752437432
739,3651.64042931,1.754610745
740,3653.30954586,1.756668286
741,3651.64042931,1.75865958
742,3651.64042931,1.760635264
743,3651.64042931,1.762723388
744,3651.64042931,1.76474599
745,3651.64042931,1.766835413
746,3654.7641621,1.769105123
747,3654.7641621,1.771115389
748,3647.79947817,1.773173993
749,3651.64042931,1.775323832
750,3655.48138046,1.777425582
751,3647.79947817,1.779546104
752,3647.79947817,1.781764103
753,3651.56270003,1.783776079
754,3651.56270003,1.785924131
755,3651.64042931,1.787913029
756,3644.48567998,1.789935913
757,3641.66800819,1.792022329
758,3651.67869562,1.794074502
759,3651.64042931,1.796138001
760,3641.66800819,1.798072837
761,3653.19355026,1.800022804
762,3644.67574538,1.80223869
763,3651.56270003,1.804207798
764,3641.95423778,1.807608702
765,3653.30954586,1.809799682
766,3653.30954586,1.811966909
767,3645.72758598,1.81405773
768,3645.72758598,1.816141499
769,3643.63979928,1.818112381
770,3653.30954586,1.820193793
771,3645.72758598,1.822192824
772,3653.30954586,1.824158105
773,3653.30954586,1.826195593
774,3653.30954586,1.82832273
775,3653.30954586,1.830370739
776,3653.30954586,1.832364298
777,3653.30954586,1.834506744
778,3657.48511924,1.836816891
779,3653.30954586,1.838827891
780,3645.72758598,1.840869236
781,3645.72758598,1.843066197
782,3651.56270003,1.845164909
783,3651.64042931,1.847253727
784,3651.56270003,1.849395467
785,3651.56270003,1.851594717
786,3651.56270003,1.85371313
787,3654.7641621,1.855753742
788,3653.30954586,1.85786321
789,3644.67574538,1.859951611
790,3643.63979928,1.861971111
791,3643.90794941,1.864039868
792,3651.64042931,1.866021891
793,3651.64042931,1.86811306
794,3651.56270003,1.870254146
795,3651.64042931,1.872225769
796,3653.30954586,1.874268829
797,3653.30954586,1.876404404
798,3647.79947817,1.878415083
799,3647.79947817,1.880396131
800,3644.67574538,1.882448816
801,3651.56270003,1.884495125
802,3645.72758598,1.886612266
803,3647.68348257,1.888755077
804,3651.64042931,1.890676682
805,3653.30954586,1.892684769
806,3651.56270003,1.894789023
807,3651.64042931,1.896717802
808,3647.79947817,1.898713647
809,3651.64042931,1.900705283
810,3656.24321325,1.902647831
811,3651.64042931,1.904817764
812,3651.64042931,1.906852002
813,3651.64042931,1.908840187
814,3654.68643281,1.910988213
815,3654.68643281,1.913147919
816,3653.65048672,1.915118531
817,3651.64042931,1.917186724
818,3653.71177104,1.919174498
819,3653.30954586,1.921320173
820,3644.67574538,1.923418804
821,3644.48567998,1.925528491
822,3656.24321325,1.927476935
823,3651.56270003,1.929483255
824,3647.79947817,1.931614759
825,3647.56748697,1.933635386
826,3651.64042931,1.935579385
827,3651.64042931,1.937650139
828,3644.48567998,1.940056683
829,3653.30954586,1.942528556
830,3653.71177104,1.94475867
831,3653.71177104,1.946889581
832,3653.30954586,1.948970612
833,3651.56270003,1.950988843
834,3651.64042931,1.953109688
835,3653.30954586,1.955057257
836,3651.56270003,1.957100748
837,3651.56270003,1.95915576
838,3651.56270003,1.961095226
839,3651.64042931,1.963266649
840,3651.64042931,1.965297043
841,3651.64042931,1.967349171
842,3657.48511924,1.969463908
843,3651.64042931,1.971417226
844,3651.64042931,1.973380047
845,3651.64042931,1.975398097
846,3651.64042931,1.977406244
847,3651.64042931,1.979414731
848,3651.64042931,1.981452584
849,3651.64042931,1.983399452
850,3653.30954586,1.985481579
851,3651.56270003,1.987571991
852,3651.56270003,1.98957529
853,3645.72758598,1.991639226
854,3651.56270003,1.993676421
855,3647.79947817,1.995687843
856,3651.56270003,1.997753049
857,3641.82016272,1.999691901
858,3651.64042931,2.001803551
859,3641.55201259,2.003802417
860,3641.55201259,2.005860574
861,3647.93355323,2.007867495
862,3647.79947817,2.009981944
863,3647.79947817,2.012099002
864,3647.79947817,2.014380765
865,3651.64042931,2.016431075
866,3653.30954586,2.018479802
867,3651.64042931,2.020547451
868,3644.67574538,2.02263361
869,3651.56270003,2.024741986
870,3651.56270003,2.026707772
871,3648.43896724,2.028727837
872,3648.43896724,2.030773602
873,3653.30954586,2.032945501
874,3644.67574538,2.03517946
875,3644.67574538,2.037158712
876,3651.56270003,2.039114962
877,3644.79174098,2.041235688
878,3644.67574538,2.043253216
879,3644.79174098,2.045413641
880,3641.95423778,2.047578976
881,3651.64042931,2.049630101
882,3647.91547377,2.051582109
883,3644.67574538,2.053725588
884,3647.79947817,2.055775945
885,3651.64042931,2.057864035
886,3651.56270003,2.059865973
887,3651.56270003,2.061874176
888,3647.79947817,2.064002542
889,3653.30954586,2.066080831
890,3647.79947817,2.068098742
891,3653.30954586,2.070111536
892,3651.56270003,2.072182286
893,3651.75642491,2.074277893
894,3651.75642491,2.076348564
895,3651.64042931,2.078314442
896,3651.64042931,2.080255391
897,3651.64042931,2.082445895
898,3651.75642491,2.084511639
899,3651.64042931,2.086544061
900,3651.64042931,2.08871558
901,3653.30954586,2.090811575
902,3651.64042931,2.092884132
903,3653.30954586,2.095144507
904,3645.72758598,2.097316564
905,3646.34486193,2.099534106
906,3651.56270003,2.101533196
907,3645.72758598,2.103672866
908,3642.07023338,2.106013549
909,3647.79947817,2.10880703
910,3651.64042931,2.11078319
911,3643.75579488,2.11288116
912,3651.56270003,2.115070646
913,3651.64042931,2.117053807
914,3651.64042931,2.119548001
915,3653.42554146,2.12152612
916,3651.64042931,2.123660704
917,3651.64042931,2.12567394
918,3653.30954586,2.127672478
919,3645.72758598,2.129887087
920,3641.95423778,2.131969827
921,3641.55201259,2.133961732
922,3647.79947817,2.136025624
923,3651.64042931,2.137965185
924,3653.30954586,2.139919048
925,3653.30954586,2.142062525
926,3663.39796258,2.144128609
927,3653.30954586,2.146258516
928,3651.64042931,2.148297927
929,3645.72758598,2.150263312
930,3645.72758598,2.152455426
931,3643.90794941,2.154552124
