iterations,fitness,time
67,2757.91032454,0.002342853
68,2757.91032454,0.002361418
69,2757.91032454,0.002380364
70,2757.91032454,0.002410485
71,2757.91032454,0.002432484
72,2774.22476724,0.002454682
73,2774.22476724,0.002480795
74,2774.22476724,0.002501801
75,2774.22476724,0.00252977
76,2774.22476724,0.002554183
77,2774.22476724,0.002576086
78,2774.22476724,0.002597635
79,2774.22476724,0.002620128
80,2774.22476724,0.00264101
81,2774.22476724,0.002662534
82,2774.22476724,0.002682878
83,2774.22476724,0.002702792
84,2774.22476724,0.002728829
85,2774.22476724,0.002748326
86,2812.97248972,0.002767617
87,2812.97248972,0.002788893
88,2812.97248972,0.002808449
89,2860.91733126,0.002830239
90,2860.91733126,0.002848294
91,2871.78284469,0.00287438
92,2871.78284469,0.002896146
93,2871.78284469,0.002916535
94,2871.78284469,0.002935846
95,2871.78284469,0.002954659
96,2910.60283569,0.003003971
97,2910.60283569,0.003021813
98,2910.60283569,0.003040918
99,2910.60283569,0.003063718
100,2910.60283569,0.003084026
101,2910.60283569,0.00310004
102,2910.60283569,0.003117692
103,2943.38785187,0.00313338
104,2943.65600199,0.003148954
105,2943.65600199,0.003164672
106,2943.65600199,0.00318902
107,2943.65600199,0.00320998
108,2976.44101817,0.003225309
109,2993.47262068,0.003240535
110,3007.81679393,0.003255796
111,3007.81679393,0.003271188
112,3007.81679393,0.0032866
113,3007.81679393,0.00330208
114,3007.81679393,0.003321473
115,3033.48127848,0.003336766
116,3033.48127848,0.003356194
117,3033.48127848,0.003371227
118,3147.45364305,0.003386296
119,3147.45364305,0.003401531
120,3147.45364305,0.003416932
121,3147.45364305,0.003450193
122,3147.45364305,0.003489831
123,3171.7961093,0.00351112
124,3171.7961093,0.003542799
125,3171.7961093,0.003560349
126,3171.7961093,0.00358386
127,3171.7961093,0.003609634
128,3171.7961093,0.003627552
129,3171.7961093,0.003645216
130,3171.7961093,0.003666875
131,3171.7961093,0.003685553
132,3171.7961093,0.003701894
133,3171.7961093,0.003718207
134,3171.7961093,0.003734059
135,3171.7961093,0.00374924
136,3171.7961093,0.00376714
137,3171.7961093,0.003786727
138,3171.7961093,0.003807953
139,3171.7961093,0.003828943
140,3171.7961093,0.003845272
141,3171.7961093,0.003865059
142,3171.7961093,0.003881007
143,3219.74095083,0.003899744
144,3219.74095083,0.003915002
145,3219.74095083,0.003930313
146,3247.58776305,0.003945881
147,3247.58776305,0.003961424
148,3247.58776305,0.003989076
149,3247.58776305,0.004018427
150,3247.58776305,0.004033746
151,3247.58776305,0.004048965
152,3247.58776305,0.00406372
153,3247.58776305,0.004083022
154,3247.58776305,0.00409827
155,3247.58776305,0.004127499
156,3247.58776305,0.004154393
157,3247.58776305,0.004168018
158,3247.58776305,0.00418136
159,3247.58776305,0.004194575
160,3247.58776305,0.004207582
161,3247.58776305,0.004220399
162,3247.58776305,0.004237159
163,3247.58776305,0.00425018
164,3247.58776305,0.004263453
165,3247.58776305,0.004276708
166,3247.58776305,0.004292294
167,3247.58776305,0.00430665
168,3247.58776305,0.004319823
169,3247.58776305,0.004338659
170,3295.32043942,0.004357207
171,3295.32043942,0.004375929
172,3295.32043942,0.004392054
173,3295.32043942,0.004408095
174,3295.32043942,0.004422447
175,3295.32043942,0.00443645
176,3295.32043942,0.00445424
177,3295.32043942,0.00446846
178,3295.32043942,0.004482509
179,3295.32043942,0.00451225
180,3295.32043942,0.00452689
181,3295.32043942,0.004540814
182,3295.32043942,0.004554263
183,3295.32043942,0.004568708
184,3295.32043942,0.004582104
185,3324.03214165,0.004626874
186,3324.03214165,0.004640208
187,3324.03214165,0.004657273
188,3324.03214165,0.004672369
189,3324.03214165,0.004685719
190,3324.03214165,0.00470809
191,3324.03214165,0.004721637
192,3324.03214165,0.004734448
193,3324.03214165,0.004747367
194,3324.03214165,0.00475999
195,3324.03214165,0.00477288
196,3324.03214165,0.004785324
197,3324.03214165,0.004797336
198,3324.03214165,0.004810015
199,3324.03214165,0.004822601
200,3324.03214165,0.004835053
201,3324.03214165,0.004850998
202,3324.03214165,0.004863357
203,3324.03214165,0.004875832
204,3324.03214165,0.004888099
205,3324.03214165,0.004900272
206,3324.03214165,0.004915852
207,3324.03214165,0.004927841
208,3324.03214165,0.004939934
209,3324.03214165,0.004952392
210,3324.03214165,0.004964887
211,3324.03214165,0.004977166
212,3324.03214165,0.004989699
213,3324.03214165,0.005002098
214,3324.03214165,0.005014189
215,3324.03214165,0.005031695
216,3324.03214165,0.005043905
217,3324.03214165,0.005057053
218,3324.03214165,0.005070216
219,3324.03214165,0.00508268
220,3324.03214165,0.005108437
221,3324.03214165,0.005120103
222,3324.03214165,0.005132068
223,3324.03214165,0.005143933
224,3324.03214165,0.005157488
225,3324.03214165,0.005169593
226,3324.03214165,0.005188723
227,3324.03214165,0.005211346
228,3324.03214165,0.005224987
229,3324.03214165,0.005236913
230,3324.03214165,0.005248421
231,3324.03214165,0.005259589
232,3324.03214165,0.005275624
233,3324.03214165,0.005290592
234,3324.03214165,0.005305856
235,3324.03214165,0.005356218
236,3324.03214165,0.005374662
237,3324.03214165,0.005388158
238,3324.03214165,0.005401729
239,3324.03214165,0.005418003
240,3324.03214165,0.005432208
241,3324.03214165,0.005453888
242,3324.03214165,0.005466195
243,3324.03214165,0.005478112
244,3324.03214165,0.005489733
245,3324.03214165,0.005504327
246,3324.03214165,0.005519088
247,3324.03214165,0.005531724
248,3324.03214165,0.005547635
249,3324.03214165,0.005560741
250,3324.03214165,0.005572108
251,3324.03214165,0.005583654
252,3324.03214165,0.005594998
253,3324.03214165,0.005606393
254,3324.03214165,0.005618146
255,3324.03214165,0.005636913
256,3324.03214165,0.005649416
257,3324.03214165,0.0056611
258,3324.03214165,0.005672769
259,3324.03214165,0.005688117
260,3324.03214165,0.005699697
261,3324.03214165,0.005710987
262,3324.03214165,0.00572259
263,3324.03214165,0.005734835
264,3324.03214165,0.005750198
265,3324.03214165,0.005761917
266,3324.03214165,0.005773719
267,3324.03214165,0.005785763
268,3324.03214165,0.005797183
269,3324.03214165,0.005812423
270,3324.03214165,0.005823626
271,3324.03214165,0.00584356
272,3324.03214165,0.005855061
273,3324.03214165,0.005874943
274,3324.03214165,0.005903677
275,3324.03214165,0.005914481
276,3324.03214165,0.0059252
277,3324.03214165,0.005936021
278,3324.03214165,0.005946917
279,3324.03214165,0.005957964
280,3324.03214165,0.005968882
281,3324.03214165,0.005979583
282,3324.03214165,0.00599039
283,3324.03214165,0.006001208
284,3324.03214165,0.00601172
285,3324.03214165,0.006022364
286,3324.03214165,0.006036683
287,3324.03214165,0.006047375
288,3324.03214165,0.006058354
289,3324.03214165,0.006069162
290,3324.03214165,0.006079775
291,3324.03214165,0.00609379
292,3324.03214165,0.006104508
293,3324.03214165,0.00611552
294,3324.03214165,0.006126191
295,3324.03214165,0.006138315
296,3324.03214165,0.006152529
297,3324.03214165,0.006163333
298,3324.03214165,0.006173923
299,3324.03214165,0.006184867
300,3324.03214165,0.006195772
301,3324.03214165,0.00620674
302,3324.03214165,0.006217676
303,3324.03214165,0.006228287
304,3324.03214165,0.006238703
305,3324.03214165,0.006249231
306,3324.03214165,0.0062599
307,3324.03214165,0.006270879
308,3324.03214165,0.006285051
309,3324.03214165,0.006295673
310,3324.03214165,0.006306311
311,3324.03214165,0.006316994
312,3324.03214165,0.00632755
313,3324.03214165,0.006338221
314,3324.03214165,0.006348942
315,3324.03214165,0.006359766
316,3324.03214165,0.006374299
317,3324.03214165,0.006384893
318,3324.03214165,0.006395758
319,3324.03214165,0.006408583
320,3324.03214165,0.0064221
321,3324.03214165,0.006437877
322,3324.03214165,0.006449185
323,3324.03214165,0.006460575
324,3324.03214165,0.006471638
325,3324.03214165,0.006482385
326,3324.03214165,0.006496087
327,3324.03214165,0.006506172
328,3324.03214165,0.006516236
329,3324.03214165,0.00652674
330,3324.03214165,0.006536919
331,3324.03214165,0.006547595
332,3324.03214165,0.006558416
333,3324.03214165,0.006568547
334,3324.03214165,0.006579007
335,3324.03214165,0.006589338
336,3324.03214165,0.006599466
337,3324.03214165,0.006609797
338,3324.03214165,0.006623449
339,3324.03214165,0.00663393
340,3324.03214165,0.006643797
341,3324.03214165,0.006656185
342,3324.03214165,0.006666876
343,3324.03214165,0.006684356
344,3324.03214165,0.006694733
345,3324.03214165,0.006705026
346,3324.03214165,0.006715449
347,3324.03214165,0.006725612
348,3324.03214165,0.006739113
349,3324.03214165,0.00674961
350,3324.03214165,0.006760066
351,3324.03214165,0.006770207
352,3324.03214165,0.006780366
353,3324.03214165,0.006793751
354,3324.03214165,0.006803719
355,3324.03214165,0.006813956
356,3324.03214165,0.006824222
357,3324.03214165,0.006834535
358,3324.03214165,0.006846772
359,3324.03214165,0.006856986
360,3324.03214165,0.006867254
361,3324.03214165,0.006877483
362,3324.03214165,0.00688788
363,3324.03214165,0.006901378
364,3324.03214165,0.006912205
365,3324.03214165,0.006926086
366,3324.03214165,0.006936124
367,3324.03214165,0.006949452
368,3324.03214165,0.006959529
369,3324.03214165,0.006969673
370,3324.03214165,0.00697973
371,3324.03214165,0.007001308
372,3324.03214165,0.007014665
373,3324.03214165,0.007024699
374,3324.03214165,0.007035478
375,3324.03214165,0.007045805
376,3324.03214165,0.007056464
377,3324.03214165,0.007084066
378,3324.03214165,0.007102644
379,3324.03214165,0.007112982
380,3324.03214165,0.007123158
381,3324.03214165,0.007133147
382,3324.03214165,0.007146713
383,3324.03214165,0.007158786
384,3324.03214165,0.007169887
385,3324.03214165,0.007179777
386,3324.03214165,0.007191105
387,3324.03214165,0.007201407
388,3324.03214165,0.007211256
389,3324.03214165,0.007221679
390,3324.03214165,0.007233521
391,3324.03214165,0.007243731
392,3324.03214165,0.007254855
393,3324.03214165,0.007264289
394,3324.03214165,0.007276598
395,3324.03214165,0.007285809
396,3324.03214165,0.00729498
397,3324.03214165,0.007304248
398,3324.03214165,0.007313528
399,3324.03214165,0.007327838
400,3324.03214165,0.007337128
401,3324.03214165,0.007346375
402,3324.03214165,0.007355562
403,3324.03214165,0.007364566
404,3324.03214165,0.007377111
405,3324.03214165,0.007386623
406,3324.03214165,0.007395776
407,3324.03214165,0.007405303
408,3324.03214165,0.007414676
409,3324.03214165,0.00742693
410,3324.03214165,0.00743623
411,3324.03214165,0.00744549
412,3324.03214165,0.007454971
413,3324.03214165,0.007464347
414,3324.03214165,0.007473987
415,3324.03214165,0.007483531
416,3324.03214165,0.007496572
417,3324.03214165,0.007505716
418,3324.03214165,0.007514739
419,3324.03214165,0.007524099
420,3324.03214165,0.00753318
421,3324.03214165,0.007545665
422,3324.03214165,0.007554797
423,3324.03214165,0.007584062
424,3324.03214165,0.00759326
425,3324.03214165,0.007602434
426,3324.03214165,0.007613585
427,3324.03214165,0.007622751
428,3324.03214165,0.007631878
429,3324.03214165,0.007640946
430,3324.03214165,0.007652904
431,3324.03214165,0.007662195
432,3324.03214165,0.007676316
433,3324.03214165,0.00768687
434,3324.03214165,0.007697455
435,3324.03214165,0.007706682
436,3324.03214165,0.007715792
437,3324.03214165,0.007727828
438,3324.03214165,0.007736953
439,3324.03214165,0.007746096
440,3324.03214165,0.007756482
441,3324.03214165,0.00776722
442,3324.03214165,0.007779309
443,3324.03214165,0.007788387
444,3324.03214165,0.007798835
445,3324.03214165,0.007807849
446,3324.03214165,0.007816953
447,3324.03214165,0.007829615
448,3324.03214165,0.00783965
449,3324.03214165,0.007849254
450,3324.03214165,0.007859253
451,3324.03214165,0.007927043
452,3324.03214165,0.007945363
453,3324.03214165,0.007959659
454,3324.03214165,0.007974749
455,3324.03214165,0.007985237
456,3324.03214165,0.007995176
457,3324.03214165,0.008007609
458,3324.03214165,0.008017716
459,3324.03214165,0.008027967
460,3324.03214165,0.008038041
461,3324.03214165,0.008047666
462,3324.03214165,0.008057526
463,3324.03214165,0.008069506
464,3324.03214165,0.008082752
465,3324.03214165,0.008092718
466,3324.03214165,0.008101994
467,3324.03214165,0.008111778
468,3324.03214165,0.008132016
469,3324.03214165,0.008145085
470,3324.03214165,0.008157398
471,3324.03214165,0.008166859
472,3324.03214165,0.008176072
473,3324.03214165,0.008185039
474,3324.03214165,0.008193955
475,3324.03214165,0.008203029
476,3324.03214165,0.008212096
477,3324.03214165,0.008224454
478,3324.03214165,0.008233464
479,3324.03214165,0.008242437
480,3324.03214165,0.008251256
481,3324.03214165,0.008260295
482,3324.03214165,0.008272531
483,3324.03214165,0.008281566
484,3324.03214165,0.008298873
485,3324.03214165,0.008308143
486,3324.03214165,0.008317249
487,3324.03214165,0.008326171
488,3324.03214165,0.008335091
489,3324.03214165,0.00834729
490,3324.03214165,0.008355872
491,3324.03214165,0.008364965
492,3324.03214165,0.008374264
493,3324.03214165,0.008384222
494,3324.03214165,0.008397389
495,3324.03214165,0.008406395
496,3324.03214165,0.008415393
497,3324.03214165,0.008424425
498,3324.03214165,0.008433443
499,3324.03214165,0.008442447
500,3324.03214165,0.008451753
501,3324.03214165,0.008460904
502,3324.03214165,0.008469666
503,3324.03214165,0.008478921
504,3324.03214165,0.008488309
505,3324.03214165,0.008499599
506,3324.03214165,0.008512478
507,3324.03214165,0.008521783
508,3324.03214165,0.008552296
509,3324.03214165,0.008561873
510,3324.03214165,0.008584403
511,3324.03214165,0.008612494
512,3324.03214165,0.008623099
513,3324.03214165,0.008632917
514,3324.03214165,0.008642111
515,3324.03214165,0.008651471
516,3324.03214165,0.008663646
517,3324.03214165,0.008672657
518,3324.03214165,0.008681824
519,3324.03214165,0.008691066
520,3324.03214165,0.008700872
521,3324.03214165,0.008713019
522,3324.03214165,0.008722311
523,3324.03214165,0.008734826
524,3324.03214165,0.008745285
525,3324.03214165,0.008757805
526,3324.03214165,0.008767791
527,3324.03214165,0.008787085
528,3324.03214165,0.008796582
529,3324.03214165,0.00880612
530,3324.03214165,0.008815316
531,3324.03214165,0.008824672
532,3324.03214165,0.008833953
533,3324.03214165,0.008846849
534,3324.03214165,0.008857758
535,3324.03214165,0.008875072
536,3324.03214165,0.008886341
537,3324.03214165,0.008896187
538,3324.03214165,0.008909154
539,3324.03214165,0.008918077
540,3324.03214165,0.008927411
541,3324.03214165,0.008936848
542,3324.03214165,0.008946091
543,3324.03214165,0.008955091
544,3324.03214165,0.008964463
545,3324.03214165,0.008973537
546,3324.03214165,0.008983124
547,3324.03214165,0.008992367
548,3324.03214165,0.009005156
549,3324.03214165,0.009014345
550,3324.03214165,0.009025545
551,3324.03214165,0.009034432
552,3324.03214165,0.009043473
553,3324.03214165,0.009056972
554,3324.03214165,0.009066403
555,3324.03214165,0.009075365
556,3324.03214165,0.009084262
557,3324.03214165,0.009092847
558,3324.03214165,0.009104955
559,3324.03214165,0.009113577
560,3324.03214165,0.009122293
561,3324.03214165,0.009131187
562,3324.03214165,0.009139803
563,3324.03214165,0.009153867
564,3324.03214165,0.009162599
565,3324.03214165,0.009171209
566,3324.03214165,0.009179983
567,3324.03214165,0.009189026
568,3324.03214165,0.009198181
569,3324.03214165,0.009207458
570,3324.03214165,0.00921643
571,3324.03214165,0.009225403
572,3324.03214165,0.00923431
573,3324.03214165,0.00924307
574,3324.03214165,0.009251948
575,3324.03214165,0.009264071
576,3324.03214165,0.009272997
577,3324.03214165,0.009281852
578,3324.03214165,0.009290512
579,3324.03214165,0.00929939
580,3324.03214165,0.009311411
581,3324.03214165,0.009320385
582,3324.03214165,0.009332396
583,3324.03214165,0.009341232
584,3324.03214165,0.009350254
585,3324.03214165,0.009362541
586,3324.03214165,0.009371565
587,3324.03214165,0.009380679
588,3324.03214165,0.009389716
589,3324.03214165,0.009398878
590,3324.03214165,0.00940828
591,3324.03214165,0.009417305
592,3324.03214165,0.009426555
593,3324.03214165,0.009435484
594,3324.03214165,0.009444277
595,3324.03214165,0.009453173
596,3324.03214165,0.009462417
597,3324.03214165,0.009471265
598,3324.03214165,0.009483357
599,3324.03214165,0.009492309
600,3324.03214165,0.009501107
601,3324.03214165,0.009509878
602,3324.03214165,0.009518614
603,3324.03214165,0.009527344
604,3324.03214165,0.009536122
605,3324.03214165,0.00954502
606,3324.03214165,0.009558429
607,3324.03214165,0.009567132
608,3324.03214165,0.009575649
609,3324.03214165,0.009585944
610,3324.03214165,0.009594631
611,3324.03214165,0.009606574
612,3324.03214165,0.009615364
613,3324.03214165,0.009624611
614,3324.03214165,0.009633534
615,3324.03214165,0.009642671
616,3324.03214165,0.009654876
617,3324.03214165,0.009663882
618,3324.03214165,0.009672809
619,3324.03214165,0.009681714
620,3324.03214165,0.009690587
621,3324.03214165,0.009703063
622,3324.03214165,0.009712098
623,3324.03214165,0.009721187
624,3324.03214165,0.009729945
625,3324.03214165,0.009738823
626,3324.03214165,0.009747502
627,3324.03214165,0.009756203
628,3324.03214165,0.009764765
629,3324.03214165,0.009773471
630,3324.03214165,0.009782213
631,3324.03214165,0.009791181
632,3324.03214165,0.009799805
633,3324.03214165,0.009811841
634,3324.03214165,0.009820545
635,3324.03214165,0.009829115
636,3324.03214165,0.009838059
637,3324.03214165,0.009847149
638,3324.03214165,0.009860832
639,3324.03214165,0.009872167
640,3324.03214165,0.00988182
641,3324.03214165,0.009891191
642,3324.03214165,0.009900093
643,3324.03214165,0.00991263
644,3324.03214165,0.009921499
645,3324.03214165,0.009930296
646,3324.03214165,0.009939567
647,3324.03214165,0.009948465
648,3324.03214165,0.009957215
649,3324.03214165,0.009965992
650,3324.03214165,0.00997499
651,3324.03214165,0.009983861
652,3324.03214165,0.009992884
653,3324.03214165,0.010001438
654,3324.03214165,0.010010313
655,3324.03214165,0.010022225
656,3324.03214165,0.010030815
657,3324.03214165,0.010039804
658,3324.03214165,0.010049128
659,3324.03214165,0.010058361
660,3324.03214165,0.010067561
661,3324.03214165,0.010076537
662,3324.03214165,0.010085669
663,3324.03214165,0.010094819
664,3324.03214165,0.010103623
665,3324.03214165,0.010112537
666,3324.03214165,0.010121729
667,3324.03214165,0.010130937
668,3324.03214165,0.010140054
669,3324.03214165,0.010152518
670,3324.03214165,0.010161634
671,3324.03214165,0.01017026
672,3324.03214165,0.010181151
673,3324.03214165,0.010204502
674,3324.03214165,0.010216491
675,3324.03214165,0.010238242
676,3324.03214165,0.010246314
677,3324.03214165,0.010254333
678,3324.03214165,0.010262537
679,3324.03214165,0.010273828
680,3324.03214165,0.010282337
681,3324.03214165,0.010290829
682,3324.03214165,0.010300528
683,3324.03214165,0.010308809
684,3324.03214165,0.010319861
685,3324.03214165,0.010328215
686,3324.03214165,0.010336348
687,3324.03214165,0.01034471
688,3324.03214165,0.010352944
689,3324.03214165,0.010361061
690,3324.03214165,0.010369726
691,3324.03214165,0.010377752
692,3324.03214165,0.010386166
693,3324.03214165,0.010394507
694,3324.03214165,0.010402738
695,3324.03214165,0.010411105
696,3324.03214165,0.010422629
697,3324.03214165,0.010431032
698,3324.03214165,0.010439125
699,3324.03214165,0.010447602
700,3324.03214165,0.010457576
701,3324.03214165,0.010469083
702,3324.03214165,0.01047741
703,3324.03214165,0.010485898
704,3324.03214165,0.010494154
705,3324.03214165,0.010502446
706,3324.03214165,0.010513809
707,3324.03214165,0.010522092
708,3324.03214165,0.010530294
709,3324.03214165,0.010538322
710,3324.03214165,0.010546507
711,3324.03214165,0.010554942
712,3324.03214165,0.010563136
713,3324.03214165,0.010574716
714,3324.03214165,0.010582955
715,3324.03214165,0.01059455
716,3324.03214165,0.010603014
717,3324.03214165,0.010611616
718,3324.03214165,0.01062027
719,3324.03214165,0.010629022
720,3324.03214165,0.010640658
721,3324.03214165,0.010649067
722,3324.03214165,0.010657268
723,3324.03214165,0.010665669
724,3324.03214165,0.010673846
725,3324.03214165,0.010685284
726,3324.03214165,0.010693611
727,3324.03214165,0.010701829
728,3324.03214165,0.010709876
729,3324.03214165,0.010717929
730,3324.03214165,0.010726112
731,3324.03214165,0.010734548
732,3324.03214165,0.010742681
733,3324.03214165,0.010750805
734,3324.03214165,0.010759148
735,3324.03214165,0.010767342
736,3324.03214165,0.010775543
737,3324.03214165,0.010787091
738,3324.03214165,0.010795538
739,3324.03214165,0.010803889
740,3324.03214165,0.010812177
741,3324.03214165,0.010820568
742,3324.03214165,0.010832132
743,3324.03214165,0.010840587
744,3324.03214165,0.010849244
745,3324.03214165,0.010857849
746,3324.03214165,0.010866237
747,3324.03214165,0.010879504
748,3324.03214165,0.010887908
749,3324.03214165,0.010896264
750,3324.03214165,0.010904687
751,3324.03214165,0.010913135
752,3324.03214165,0.010924125
753,3324.03214165,0.010932357
754,3324.03214165,0.010940484
755,3324.03214165,0.01094891
756,3324.03214165,0.010957233
757,3324.03214165,0.010965755
758,3324.03214165,0.010974209
759,3324.03214165,0.010982503
760,3324.03214165,0.010990589
761,3324.03214165,0.010998588
762,3324.03214165,0.011007067
763,3324.03214165,0.011015837
764,3324.03214165,0.01102772
765,3324.03214165,0.011035842
766,3324.03214165,0.011050291
767,3324.03214165,0.011061014
768,3324.03214165,0.011083514
769,3324.03214165,0.011094898
770,3324.03214165,0.011103233
771,3324.03214165,0.01111158
772,3324.03214165,0.011120026
773,3324.03214165,0.011128691
774,3324.03214165,0.011137109
775,3324.03214165,0.011145557
776,3324.03214165,0.011153864
777,3324.03214165,0.01116256
778,3324.03214165,0.011174618
779,3324.03214165,0.011186718
780,3324.03214165,0.011194994
781,3324.03214165,0.011203684
782,3324.03214165,0.011212254
783,3324.03214165,0.011220739
784,3324.03214165,0.01123279
785,3324.03214165,0.011290678
786,3324.03214165,0.011299432
787,3324.03214165,0.011308375
788,3324.03214165,0.011317017
789,3324.03214165,0.011328883
790,3324.03214165,0.011337195
791,3324.03214165,0.011346222
792,3324.03214165,0.011354487
793,3324.03214165,0.011364546
794,3324.03214165,0.011401987
795,3324.03214165,0.011411601
796,3324.03214165,0.01142025
797,3324.03214165,0.011429725
798,3324.03214165,0.011438183
799,3324.03214165,0.011446223
800,3324.03214165,0.011454071
801,3324.03214165,0.011461975
802,3324.03214165,0.011469736
803,3324.03214165,0.011477901
804,3324.03214165,0.011486085
805,3324.03214165,0.011495249
806,3324.03214165,0.011506906
807,3324.03214165,0.011514502
808,3324.03214165,0.011522376
809,3324.03214165,0.011530428
810,3324.03214165,0.011538494
811,3324.03214165,0.011549599
812,3324.03214165,0.011557464
813,3324.03214165,0.011565305
814,3324.03214165,0.011573316
815,3324.03214165,0.01158115
816,3324.03214165,0.011591908
817,3324.03214165,0.011599574
818,3324.03214165,0.011607333
819,3324.03214165,0.011615179
820,3324.03214165,0.01162298
821,3324.03214165,0.011630627
822,3324.03214165,0.011638463
823,3324.03214165,0.011646068
824,3324.03214165,0.011653712
825,3324.03214165,0.011662708
826,3324.03214165,0.01167071
827,3324.03214165,0.011678952
828,3324.03214165,0.011689848
829,3324.03214165,0.011697644
830,3324.03214165,0.011705287
831,3324.03214165,0.01171296
832,3324.03214165,0.011720625
833,3324.03214165,0.01172832
834,3324.03214165,0.01173624
835,3324.03214165,0.011747061
836,3324.03214165,0.011754785
837,3324.03214165,0.011762519
838,3324.03214165,0.011770215
839,3324.03214165,0.011777951
840,3324.03214165,0.011789004
841,3324.03214165,0.011796916
842,3324.03214165,0.011804587
843,3324.03214165,0.011812145
844,3324.03214165,0.011819853
845,3324.03214165,0.011830953
846,3324.03214165,0.01183883
847,3324.03214165,0.011846554
848,3324.03214165,0.011854231
849,3324.03214165,0.011861862
850,3324.03214165,0.011872357
851,3324.03214165,0.011880232
852,3324.03214165,0.011888028
853,3324.03214165,0.011895823
854,3324.03214165,0.011903576
855,3324.03214165,0.011911485
856,3324.03214165,0.0119194
857,3324.03214165,0.011927195
858,3324.03214165,0.011934966
859,3324.03214165,0.011942919
860,3324.03214165,0.011950603
861,3324.03214165,0.011958395
862,3324.03214165,0.011969471
863,3324.03214165,0.011977158
864,3324.03214165,0.011984975
865,3324.03214165,0.01199279
866,3324.03214165,0.01200087
867,3324.03214165,0.012012217
868,3324.03214165,0.012020117
869,3324.03214165,0.012027815
870,3324.03214165,0.012035637
871,3324.03214165,0.012043513
872,3324.03214165,0.012054251
873,3324.03214165,0.012062018
874,3324.03214165,0.012069691
875,3324.03214165,0.012077245
876,3324.03214165,0.01208504
877,3324.03214165,0.012093016
878,3324.03214165,0.01210092
879,3324.03214165,0.012108852
880,3324.03214165,0.012116465
881,3324.03214165,0.012124348
882,3324.03214165,0.012132013
883,3324.03214165,0.012140071
884,3324.03214165,0.012151551
885,3324.03214165,0.01215944
886,3324.03214165,0.012167362
887,3324.03214165,0.012174995
888,3324.03214165,0.012182755
889,3324.03214165,0.012190616
890,3324.03214165,0.012198605
891,3324.03214165,0.012206394
892,3324.03214165,0.012214128
893,3324.03214165,0.012222009
894,3324.03214165,0.012229557
895,3324.03214165,0.0122431
896,3324.03214165,0.012251367
897,3324.03214165,0.012259095
898,3324.03214165,0.01226704
899,3324.03214165,0.012274697
900,3324.03214165,0.012285405
901,3324.03214165,0.012293305
902,3324.03214165,0.01230115
903,3324.03214165,0.0123088
904,3324.03214165,0.012316773
905,3324.03214165,0.012327738
906,3324.03214165,0.012335689
907,3324.03214165,0.012343534
908,3324.03214165,0.0123514
909,3324.03214165,0.012359384
910,3324.03214165,0.012370232
911,3324.03214165,0.01237817
912,3324.03214165,0.012386253
913,3324.03214165,0.012394175
914,3324.03214165,0.012402075
915,3324.03214165,0.012410286
916,3324.03214165,0.012419194
917,3324.03214165,0.012427513
918,3324.03214165,0.012435855
919,3324.03214165,0.012443723
920,3324.03214165,0.012451681
921,3324.03214165,0.012459822
922,3324.03214165,0.012471617
923,3324.03214165,0.01247946
924,3324.03214165,0.012487407
925,3324.03214165,0.012495582
926,3324.03214165,0.012503866
927,3324.03214165,0.012515204
928,3324.03214165,0.012522997
929,3324.03214165,0.012530483
930,3324.03214165,0.012541986
