iterations,fitness,time
422,3199.444031,0.041336433
423,3199.71218113,0.041407129
424,3251.68151707,0.04148115
425,3158.08786245,0.041565923
426,3206.83606205,0.041636445
427,3206.83606205,0.041711653
428,3148.24350069,0.041789696
429,3312.25738245,0.041862355
430,3312.25738245,0.04193358
431,3401.43714346,0.042009434
432,3401.43714346,0.042081068
433,3175.21924694,0.04215448
434,3201.37615986,0.042242195
435,3217.07112788,0.042321001
436,3196.40376691,0.042392345
437,3104.55348859,0.042462893
438,3182.88305909,0.04253728
439,3181.97510409,0.042622764
440,3243.84685815,0.042706693
441,3133.71114424,0.04277581
442,3110.37153157,0.042847441
443,3118.86664719,0.042918013
444,3148.69491526,0.042987141
445,3185.70754225,0.043056994
446,3168.00533251,0.043133842
447,3165.51653552,0.043208289
448,3208.24840792,0.043278728
449,3222.52743333,0.04335296
450,3114.5220267,0.043422895
451,3124.15733811,0.043492316
452,3177.41220731,0.043563308
453,3203.03669418,0.043633519
454,3198.59332819,0.043708066
455,3198.59332819,0.043809916
456,3247.78483267,0.043900607
457,3271.87661937,0.043971365
458,3214.85760877,0.044042229
459,3214.85760877,0.044113257
460,3354.70780062,0.044184337
461,3246.13186296,0.044260793
462,3260.80146315,0.04433535
463,3212.24060517,0.044407825
464,3208.97123756,0.044494717
465,3107.36852484,0.044567242
466,3107.36852484,0.044668461
467,3364.94918372,0.044739579
468,3364.94918372,0.044839507
469,3166.88916771,0.044912189
470,3205.95939196,0.044981254
471,3205.95939196,0.045050867
472,3257.38693721,0.045119964
473,3257.38693721,0.04518921
474,3280.77452233,0.045258378
475,3380.61528315,0.045334829
476,3220.22923489,0.045404631
477,3235.69686335,0.045474626
478,3250.9092365,0.045575412
479,3218.83570095,0.045686024
480,3206.1577857,0.045760345
481,3207.54699145,0.045829547
482,3225.87651091,0.045910193
483,3165.77065119,0.045980998
484,3205.83104858,0.046050753
485,3214.89490963,0.046132493
486,3164.73927747,0.046209547
487,3271.48087343,0.046280266
488,3202.38364969,0.046349563
489,3202.38364969,0.046422531
490,3322.24331132,0.046491054
491,3246.74900278,0.046560045
492,3226.72762792,0.04662907
493,3182.1423655,0.046699091
494,3208.00170272,0.04679249
495,3193.92306946,0.046862235
496,3185.18125274,0.046930777
497,3185.18125274,0.04699794
498,3183.458765,0.047101292
499,3194.49608563,0.047175085
500,3222.16389638,0.047243869
501,3227.32444118,0.047315621
502,3219.23022899,0.047384328
503,3244.0484593,0.047453687
504,3266.23237156,0.047525791
505,3244.0484593,0.04759365
506,3235.76449874,0.0476625
507,3171.00588778,0.047730371
508,3143.54454582,0.047798351
509,3205.38170546,0.047871893
510,3227.93031901,0.047940658
511,3233.11569566,0.048027527
512,3314.00601094,0.048096087
513,3267.47828988,0.048165377
514,3271.85100793,0.048234656
515,3308.46613053,0.048316715
516,3272.27119156,0.048428808
517,3283.13670499,0.048507626
518,3259.7297084,0.048585019
519,3259.7297084,0.048660463
520,3129.09866048,0.048732496
521,3177.80571587,0.048805293
522,3177.80571587,0.048880853
523,3245.34481024,0.048952647
524,3223.42519121,0.049040927
525,3133.60595409,0.049122951
526,3195.4452042,0.049195175
527,3149.68473838,0.049293416
528,3149.68473838,0.049367009
529,3153.62219177,0.049453768
530,3176.89817022,0.04953311
531,3176.89817022,0.049603398
532,3172.45175146,0.049673335
533,3200.92071078,0.049743461
534,3200.92071078,0.049812931
535,3200.92071078,0.049883302
536,3150.31924415,0.049954128
537,3174.66274631,0.050027458
538,3151.19355755,0.050101044
539,3216.98480038,0.050184436
540,3216.98480038,0.050251175
541,3196.37684226,0.050321449
542,3196.37684226,0.050397104
543,3211.5940416,0.050466829
544,3211.5940416,0.050536813
545,3184.17584951,0.050605996
546,3146.78676371,0.05068632
547,3109.16110824,0.050755648
548,3107.23727025,0.050825581
549,3124.46349203,0.050895631
550,3111.50817924,0.050965376
551,3098.34749841,0.051035274
552,3112.27090453,0.051104825
553,3112.27090453,0.051175689
554,3116.91136909,0.051259026
555,3158.38729252,0.051337748
556,3178.94845544,0.051409302
557,3124.60950353,0.051490788
558,3134.31450128,0.051602141
559,3215.43687154,0.051712226
560,3166.75193904,0.051887581
561,3188.68002735,0.052073413
562,3288.7098232,0.052178229
563,3288.7098232,0.05225787
564,3138.70287923,0.052359089
565,3182.57489725,0.052444118
566,3234.31640613,0.052517354
567,3132.155073,0.052589944
568,3132.155073,0.052663055
569,3153.88609986,0.052740271
570,3153.88609986,0.052810992
571,3153.88609986,0.05288189
572,3153.88609986,0.052957342
573,3278.26780965,0.053031544
574,3154.95147604,0.053101573
575,3197.76295812,0.053172831
576,3196.7102283,0.053255044
577,3234.11192849,0.053328348
578,3234.11192849,0.053399243
579,3174.33112596,0.053470142
580,3151.31684419,0.053541278
581,3151.31684419,0.053644884
582,3207.81507247,0.053717126
583,3207.81507247,0.053826438
584,3207.81507247,0.053996054
585,3207.81507247,0.054069913
586,3207.81507247,0.054142494
587,3207.81507247,0.054214732
588,3202.92840397,0.054291491
589,3256.50880079,0.054362352
590,3261.97264375,0.054434966
591,3115.18920531,0.054508027
592,3144.09288134,0.054597544
593,3144.09288134,0.054669137
594,3232.91827257,0.054739441
595,3226.83253043,0.054810826
596,3208.72320164,0.054885672
597,3244.65063117,0.054958985
598,3244.65063117,0.05503328
599,3244.65063117,0.055115961
600,3244.65063117,0.055189951
601,3289.22797416,0.055263889
602,3289.22797416,0.055335385
603,3322.82019745,0.055411357
604,3322.82019745,0.055483092
605,3322.82019745,0.055555802
606,3283.14324441,0.055627966
607,3306.95359425,0.055702899
608,3306.95359425,0.055773698
609,3264.00105275,0.055843975
610,3200.41491136,0.055917083
611,3158.0457138,0.055992011
612,3204.00890603,0.056063745
613,3278.25726975,0.05613452
614,3259.42440958,0.056220934
615,3246.20795394,0.056294292
616,3232.29065856,0.056365153
617,3157.98770923,0.056438511
618,3248.31360506,0.056513251
619,3248.31360506,0.056585794
620,3213.65077984,0.05665803
621,3214.59668443,0.056742549
622,3156.5900151,0.056813901
623,3233.57965532,0.056884772
624,3225.41575445,0.056956793
625,3164.83486015,0.05702548
626,3171.34993397,0.057099296
627,3240.36316525,0.05717264
628,3281.9704183,0.057248469
629,3281.9704183,0.057322122
630,3281.83634324,0.057393287
631,3226.69376052,0.057462384
632,3207.53029993,0.057531023
633,3214.02068061,0.057604934
634,3200.55216318,0.057673468
635,3200.55216318,0.057749392
636,3276.62161812,0.057852058
637,3197.33493697,0.057926199
638,3220.04524491,0.057999008
639,3161.89312095,0.058071566
640,3267.22189801,0.058142147
641,3267.22189801,0.058218258
642,3267.22189801,0.058285793
643,3174.00519524,0.058355684
644,3238.60959497,0.05843731
645,3250.59902098,0.058550057
646,3250.59902098,0.058627457
647,3162.43299233,0.058701801
648,3140.81659555,0.058803916
649,3257.08230543,0.058914471
650,3294.57754035,0.059073417
651,3294.57754035,0.059194993
652,3294.57754035,0.059313879
653,3286.31999537,0.059409628
654,3280.33440072,0.059511245
655,3122.45154736,0.059604083
656,3195.79544079,0.0596963
657,3148.21283473,0.059789109
658,3167.54056432,0.059920672
659,3270.56654739,0.060011118
660,3270.56654739,0.060092407
661,3177.64074162,0.060173601
662,3168.81910265,0.060254381
663,3176.69692451,0.060374527
664,3176.69692451,0.060458445
665,3251.66960356,0.060551646
666,3251.66960356,0.06062991
667,3258.97551683,0.060762563
668,3258.97551683,0.060840998
669,3361.68115327,0.06091617
670,3290.89732756,0.060990742
671,3290.89732756,0.061066591
672,3290.89732756,0.061142734
673,3269.60074794,0.061215115
674,3279.68916466,0.061308075
675,3293.89631456,0.061382292
676,3293.89631456,0.061456081
677,3329.3263714,0.061529659
678,3329.3263714,0.061616412
679,3308.58415074,0.061690072
680,3346.03567477,0.061763734
681,3304.25045371,0.061843085
682,3286.22077045,0.061920682
683,3281.81048688,0.061997552
684,3221.23953566,0.062072185
685,3264.32834871,0.062150015
686,3295.73299441,0.062224315
687,3269.01651556,0.062296915
688,3256.68805049,0.062418719
689,3330.57590563,0.062500277
690,3330.57590563,0.062576533
691,3330.57590563,0.062651458
692,3322.11208861,0.062727925
693,3305.6164487,0.062800158
694,3412.8426925,0.06287694
695,3288.56312539,0.062947803
696,3288.56312539,0.063020186
697,3279.02331786,0.063091933
698,3233.64432007,0.06316353
699,3337.7146255,0.063235124
700,3260.63328899,0.063316974
701,3290.63506566,0.063398064
702,3291.07686104,0.063469802
703,3265.21261325,0.06355612
704,3251.06323921,0.063648604
705,3216.43913471,0.063724982
706,3200.9213432,0.063801398
707,3302.03906916,0.063876323
708,3316.35260875,0.06395332
709,3335.53143445,0.064032996
710,3366.34803178,0.064106046
711,3366.34803178,0.064181421
712,3347.81017944,0.064254646
713,3314.39679323,0.064328232
714,3280.58292574,0.064402236
715,3269.32221218,0.064476101
716,3286.6634292,0.064554016
717,3335.58072736,0.064626178
718,3335.58072736,0.064696745
719,3335.58072736,0.064781963
720,3335.58072736,0.064870935
721,3328.71193005,0.064948067
722,3328.71193005,0.065026995
723,3269.66923799,0.065100451
724,3264.92893027,0.06517856
725,3290.38206809,0.065255884
726,3254.77685304,0.0653305
727,3353.30162413,0.065422467
728,3306.28412982,0.065498042
729,3259.54742327,0.065574278
730,3250.97277263,0.065682021
731,3306.76708905,0.065766426
732,3206.065069,0.065854025
733,3205.79691888,0.065945912
734,3282.86117206,0.066044846
735,3347.75018845,0.066141914
736,3239.09393214,0.066218063
737,3297.55750984,0.066366631
738,3297.55750984,0.06651204
739,3334.90807979,0.066626782
740,3297.55750984,0.066733032
741,3317.01211407,0.06685106
742,3238.03572062,0.066959839
743,3126.31069062,0.067083169
744,3183.99606154,0.067192555
745,3183.99606154,0.067296331
746,3180.87232875,0.067419272
747,3180.87232875,0.06750838
748,3180.87232875,0.06766203
749,3324.27946181,0.067756152
750,3353.24110927,0.067841771
751,3381.2656441,0.067928394
752,3401.45664766,0.068014153
753,3381.2656441,0.068100165
754,3343.13465067,0.068188227
755,3336.68089952,0.068280825
756,3408.47354623,0.06836778
757,3298.02226093,0.068448975
758,3298.02226093,0.068532701
759,3156.71961331,0.068615768
760,3155.1172232,0.068696748
761,3155.1172232,0.068778059
762,3149.56172226,0.068859918
763,3199.7385891,0.068947332
764,3199.7385891,0.069047139
765,3260.33919815,0.069129768
766,3242.28530483,0.069210333
767,3242.28530483,0.069292744
768,3242.28530483,0.069375192
769,3276.88942922,0.069457386
770,3239.56381875,0.069544293
771,3233.47487343,0.069625981
772,3286.04647698,0.069706586
773,3386.36670853,0.06980195
774,3214.16531199,0.069901606
775,3195.18324671,0.069983996
776,3280.51307118,0.070065387
777,3271.75975752,0.070150289
778,3271.75975752,0.070235068
779,3201.63799892,0.070322653
780,3173.70671499,0.070405952
781,3166.62478407,0.070487121
782,3205.30541667,0.070567601
783,3218.23479886,0.070647178
784,3188.85354341,0.070729685
785,3252.02534548,0.070817
786,3252.02534548,0.070897657
787,3252.02534548,0.070991911
788,3252.02534548,0.071094378
789,3231.59306268,0.071174001
790,3187.75412362,0.071261217
791,3243.01256712,0.071360516
792,3209.59801053,0.071519457
793,3209.06171028,0.071606671
794,3209.06171028,0.071737816
795,3306.91112328,0.071819018
796,3359.04339147,0.071903458
797,3359.04339147,0.072009963
798,3359.04339147,0.072095378
799,3359.04339147,0.072182373
800,3359.04339147,0.072276326
801,3359.04339147,0.072398755
802,3278.44443139,0.072506573
803,3305.19313755,0.072586326
804,3292.62765868,0.072666254
805,3208.53580876,0.072747272
806,3243.67794963,0.072827104
807,3260.28254293,0.072906253
808,3280.93076659,0.072985102
809,3280.93076659,0.07308436
810,3210.57535001,0.073167693
811,3230.46926146,0.073243157
812,3216.05043021,0.073319841
813,3216.05043021,0.073399731
814,3257.7964311,0.073475889
815,3282.25863349,0.073552086
816,3237.46819156,0.073628761
817,3306.62388824,0.073705531
818,3306.62388824,0.073781635
819,3281.4947823,0.073858418
820,3301.32143702,0.073938776
821,3322.18555108,0.074013881
822,3322.18555108,0.074090225
823,3243.85693794,0.074167167
824,3306.49703036,0.074270024
825,3273.70320952,0.07434754
826,3273.70320952,0.07442605
827,3326.54578041,0.074502099
828,3326.54578041,0.074588733
829,3326.54578041,0.074665461
830,3265.56599263,0.074813111
831,3265.56599263,0.074887152
832,3329.99932146,0.074961589
833,3355.4889844,0.075037215
834,3218.07419713,0.07511105
835,3241.37423007,0.075190401
836,3267.67164301,0.075264793
837,3267.67164301,0.075337866
838,3267.67164301,0.075410102
839,3254.16292134,0.075502541
840,3269.85346959,0.075577223
841,3265.67789621,0.07571648
842,3188.24353454,0.075842266
843,3248.15057305,0.075924092
844,3298.54281421,0.076004083
845,3281.39400906,0.07608894
846,3195.7646298,0.076171598
847,3211.23416835,0.076250135
848,3211.23416835,0.076329112
849,3211.23416835,0.076413445
850,3211.23416835,0.0764898
851,3262.20109261,0.076568581
852,3262.20109261,0.076648259
853,3166.1931588,0.076731841
854,3166.1931588,0.076827823
855,3274.73103669,0.076906104
856,3125.328393,0.076989146
857,3258.12378063,0.077067052
858,3143.80484755,0.077142687
859,3240.19142945,0.077222869
860,3126.34208759,0.07730184
861,3277.21913182,0.077381027
862,3206.625202,0.077460738
863,3148.32646484,0.077539726
864,3137.89211398,0.077622942
865,3168.15736414,0.077709004
866,3206.11924433,0.077784425
867,3206.11924433,0.077861436
868,3123.63116858,0.077939411
869,3127.80674196,0.078039458
870,3127.80674196,0.078124385
871,3106.92023154,0.078205521
872,3077.74933358,0.078283814
873,3084.09112381,0.078361728
874,3174.921247,0.078437646
875,3174.921247,0.078514868
876,3174.921247,0.078594214
877,3103.19642646,0.078672963
878,3074.77525049,0.078753769
879,3153.90860335,0.078844516
880,3153.90860335,0.078927723
881,3227.71978602,0.0790877
882,3153.90860335,0.079168831
883,3170.19753568,0.079303345
884,3170.19753568,0.079441238
885,3050.70099213,0.079548277
886,3101.36057764,0.079654962
887,3148.80645476,0.079751594
888,3184.84447631,0.079856679
889,3184.84447631,0.079978863
890,3123.25433935,0.080062515
891,3108.87399211,0.080141711
892,3108.87399211,0.080223125
893,3108.87399211,0.080370885
894,3136.45232563,0.08054
895,3136.45232563,0.080643623
896,3078.61113511,0.080724615
897,3130.75165928,0.08080345
898,3220.03251364,0.080898286
899,3220.03251364,0.080989312
900,3183.40774576,0.081070432
901,3183.40774576,0.081159761
902,3249.15813669,0.081239274
903,3134.48376648,0.081341505
904,3056.3993363,0.081424294
905,3119.61485735,0.081506048
906,3070.39304777,0.0815887
907,3055.04257189,0.081667694
908,3055.04257189,0.081760543
909,3037.86081765,0.081839517
910,3145.54658205,0.081917802
911,3167.21773474,0.081995055
912,3216.12548184,0.082081405
913,3161.72925347,0.082161221
914,3113.42698927,0.082347579
915,3113.42698927,0.082442853
916,3113.42698927,0.082529032
917,3139.88915093,0.082613467
918,3161.34585174,0.082697278
919,3114.14634016,0.082789413
920,3114.14634016,0.082871624
921,3134.09743623,0.082957242
922,3134.09743623,0.083042266
923,3043.98961413,0.08312611
924,3060.13078001,0.083210441
925,3134.39460768,0.083295938
926,3134.39460768,0.083378088
927,3073.17283175,0.083484647
928,3061.24790376,0.083566449
929,3061.24790376,0.083655579
930,3102.00332543,0.083741859
931,3067.05699792,0.083826559
